FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
M'Baye,Niang,FWD,WAT,6000000,11,13,0.18055555555555605,3.00925925925926e-08,2.16666666666667e-06,0,1763,1,2,0,0,0,1,0,2.2,1498,0,0,13,0,1.1,0,6.5,3,0,0,0,1,0.5,22297,0,0,0,0,149,18297,0,0,59,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,5,8,0.111111111111111,1.98412698412698e-08,1.4285714285714301e-06,0,3377,1,1,0,0,0,1,0,1.4,324,-4,0,8,4,0.4,0,2.0,0,0,1,0,0,0.1,5049,0,19,0,0,134,2345,0,0,29,Arsenal,Burnley,Leicester,Swansea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1930,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,439,0,38,0,0,0,11,0,0,0,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0694444444444444,1.0212418300653598e-08,7.352941176470591e-07,0,549,0,0,0,0,0,0,0,0.7,18,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,519,0,0,0,0,40,7,0,0,15,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,9,59,2.7,4.3548387096774207e-07,9.51612903225807e-06,0,126480,6,31,0,0,0,3,0,9.5,411,-3,0,59,3,0.6,1,3.5,5,0,6,0,0,1.3,20737,0,581,0,1,1795,1266,0,0,307,West Brom,Watford,Chelsea,Bournemouth,Leicester,2.3,2.3,1.9,1.7,3.1,2.5,1.4,2.3,2.5,2.4,1.9,2.2,1.7,1.8
,Nolito,MID,MCI,8500000,0,49,0.680555555555555,8.00653594771242e-08,5.76470588235294e-06,0,256576,3,6,0,0,0,4,0,5.8,488,-5,0,49,5,0.0,0,0.0,2,0,3,0,3,1.1,213316,0,0,0,1,735,26,0,1,157,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,37278,0,0,0,0,0,0,0,0.0,1046,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.5,27189,0,10,0,0,0,5164,0,0,0,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.305555555555556,6.501182033096929e-08,4.6808510638297895e-06,0,5072,2,15,0,0,0,0,0,4.7,77,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1572,0,0,0,0,677,3,0,0,113,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,25958,0,5,0,0,0,0,0,2.4,413,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11197,0,0,0,0,320,27,0,0,49,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,30512,0,0,0,0,0,0,0,0.9,296,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.3,9853,0,0,0,0,43,27,0,0,11,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,6,53,2.8,6.36363636363636e-07,1.2045454545454499e-05,0,68443,4,19,0,0,0,0,0,12.0,1663,-1,0,53,1,0.7,0,3.3,6,0,4,0,1,1.7,100295,0,275,0,1,1569,7656,0,0,293,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,2.9,3.6,3.2,1.9,3.6,1.8,1.9,3.8,3.8,2.1,2.8,1.5,3.0,2.3
Pedro,Obiang,MID,WHU,4400000,13,47,0.652777777777778,1.48358585858586e-07,1.06818181818182e-05,0,17682,5,21,0,0,0,1,0,10.7,1250,-1,0,47,1,1.1,0,4.8,6,0,4,0,2,0.6,30376,0,163,0,1,1337,16068,0,0,267,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,326,0,0,0,0,0,0,0,0.0,17,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,0,14,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4800000,0,43,2.3,4.79166666666667e-07,8.95833333333333e-06,0,46471,2,30,0,0,0,0,0,9.0,1419,-2,0,43,2,0.2,0,0.8,2,0,4,0,0,0.7,20099,0,284,0,0,1665,43,0,0,309,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,1.9,2.3,2.0,1.4,2.1,2.0,2.4,2.8,1.2
Stefano,Okaka,FWD,WAT,5100000,0,20,0.277777777777778,5.4466230936819194e-08,3.92156862745098e-06,0,21132,3,5,0,0,0,2,0,3.8,715,-4,1,20,4,0.2,0,0.8,3,0,1,0,0,0.1,23075,0,0,0,1,354,169,-1,0,69,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10686,0,0,0,0,0,0,0,0.0,58,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1393,0,84,0,0,0,26,0,0,0,Man City,West Brom,Man Utd,West Ham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5700000,1,37,1.9,3.3333333333333304e-07,6.49122807017544e-06,0,130051,1,17,0,0,0,2,0,6.5,2031,-3,0,37,3,0.2,0,1.3,2,0,3,0,0,1.3,81522,0,320,0,0,954,516,0,0,124,Swansea,Liverpool,Hull City,Arsenal,West Ham,1.6,2.0,2.2,1.1,1.2,1.7,2.1,1.0,1.3,1.8,1.0,1.8,1.2,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,733,0,0,0,0,0,0,0,0.0,44,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1099,0,0,0,0,0,265,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,205,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,262,0,0,0,0,0,17,0,0,0,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.111111111111111,2.64550264550265e-08,1.9047619047619e-06,0,32903,3,13,0,0,0,0,0,1.9,384,-3,1,8,3,-0.1,0,-0.3,0,0,1,0,0,0.6,15673,0,261,0,0,590,303,-1,0,60,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Olsson,DEF,SWA,4500000,1,4,0.0555555555555556,1.23456790123457e-08,8.888888888888891e-07,0,311,0,5,0,0,0,0,0,0.9,126,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.1,2712,0,0,0,0,243,1090,0,0,26,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1583,0,4,0,0,0,0,0,0.7,83,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1584,0,0,0,0,85,6,0,0,16,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0555555555555556,1.32275132275132e-08,9.52380952380952e-07,0,3200,0,0,0,0,0,0,0,1.0,119,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2727,0,17,0,0,19,397,0,0,14,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6200000,1,56,2.7,4.3548387096774207e-07,9.03225806451613e-06,0,643712,0,12,0,0,0,4,0,8.9,20962,-8,1,56,8,0.2,0,1.3,7,0,3,0,2,3.2,522670,0,200,0,1,725,1064,-1,0,171,Tottenham,Leicester,Arsenal,Burnley,Man City,2.9,2.3,2.6,3.5,2.3,2.6,3.1,2.1,1.9,2.7,2.1,3.2,2.2,2.7
,Oriol Romeu,MID,SOU,4500000,2,50,2.2,4.88888888888889e-07,1.11111111111111e-05,0,31710,6,28,0,0,0,0,0,11.1,837,0,0,50,0,0.4,0,2.0,3,0,8,0,0,0.4,36205,0,239,0,0,1991,494,0,0,362,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,1.6,0.0,1.5,1.7,1.1,1.9,1.6,1.1,1.4,1.1,2.5,1.1,1.3,1.8
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,64867,1,6,0,0,0,0,0,2.4,175,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.6,22971,0,321,0,0,455,44,0,0,104,Burnley,Swansea,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,1,22,1.4,3.18181818181818e-07,5e-06,0,19398,2,22,0,0,0,0,0,5.0,469,-1,0,22,1,0.5,0,2.3,1,0,1,0,0,0.4,5803,0,193,0,0,1123,89,0,0,173,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.7,1.0,0.7,1.2,0.7,0.7,0.7,1.4,1.0,1.3,0.7,1.0,0.7
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,5849,0,0,0,0,0,0,0,0.0,90,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1757,0,56,0,0,0,56,0,0,0,Hull City,Liverpool,Leicester,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,0,54,2.8,4.7457627118644104e-07,9.15254237288136e-06,0,117661,8,21,0,0,0,0,0,9.2,2697,-1,0,54,1,0.3,0,1.5,8,0,4,0,2,2.6,61268,0,353,0,1,1671,742,0,0,390,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,2.7,0.0,2.0,3.2,3.6,3.1,2.3,3.3,2.8,3.4,2.4,3.0,2.6,2.2
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,739,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,450,0,0,0,0,0,10,0,0,0,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,3,12,0.166666666666667,3.87596899224806e-08,2.7906976744186e-06,0,10924,3,7,0,0,0,0,0,2.8,179,-2,0,12,2,0.2,0,0.8,0,0,2,0,0,0.2,10511,0,130,0,0,565,1563,0,0,92,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19099,0,0,0,0,0,0,0,0.0,254,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2640,0,28,0,0,0,10,0,0,0,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9500000,2,100,4.8,5.05263157894737e-07,1.05263157894737e-05,0,524074,0,20,0,0,0,5,0,10.5,13462,0,0,100,0,0.4,0,4.0,10,0,6,0,6,6.7,510509,0,783,0,1,1772,4246,0,0,439,Hull City,Liverpool,Leicester,West Brom,Man City,6.8,0.0,3.2,6.7,4.1,4.6,4.4,5.2,5.1,6.9,3.4,5.2,4.7,5.7
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1680,0,0,0,0,0,0,0,0.0,83,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2691,0,0,0,0,0,13,0,0,0,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4300000,0,2,0.0277777777777778,6.45994832041344e-09,4.65116279069767e-07,0,14166,0,4,0,6,0,0,0,0.5,378,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.4,2634,0,146,0,0,83,22,0,0,20,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,442955,0,0,0,0,0,0,0,0.0,2619,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.3,14303,0,88,0,0,0,32,0,0,0,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,466,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,455,0,0,0,0,0,10,0,0,0,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,961029,2,28,0,0,0,2,0,9.0,8334,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.7,248297,0,701,0,1,1513,36,0,0,347,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,6900000,3,94,1.30555555555556,1.89210950080515e-07,1.3623188405797099e-05,0,373686,5,5,0,0,0,5,0,13.6,23069,-6,1,94,6,0.6,0,4.3,10,0,11,0,6,5.4,560857,0,399,0,3,1191,34088,-1,0,316,Burnley,Swansea,West Ham,Watford,Stoke,0.7,0.7,0.7,1.0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,1.1
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,17252,0,0,0,0,0,0,0,0.0,664,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,24347,0,53,0,0,0,2295,0,0,0,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2787,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,713,0,12,0,0,0,6,0,0,0,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5900000,0,43,3.3,5.59322033898305e-07,7.28813559322034e-06,0,61580,2,17,0,0,0,2,0,7.3,234,-1,0,43,1,0.0,0,0.0,2,0,3,0,3,0.3,63245,0,0,0,0,1036,26,0,1,186,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,4.3,3.2,1.7,3.2,3.2,2.4,2.9,2.4,2.7
Lucas,Perez,FWD,ARS,7800000,0,15,1.7,2.1794871794871803e-07,1.92307692307692e-06,0,40807,0,1,0,0,0,1,0,1.9,470,-7,0,15,7,0.1,0,0.5,0,0,1,0,0,0.1,40755,0,0,0,0,246,89,0,0,72,Hull City,Liverpool,Leicester,West Brom,Man City,0.0,0.0,1.2,1.7,0.9,1.4,1.3,1.3,1.0,1.6,0.8,1.0,1.1,1.2
Matt,Phillips,MID,WBA,5900000,2,109,4.7,7.96610169491525e-07,1.84745762711864e-05,0,333081,1,24,0,0,0,4,0,18.5,72853,4,0,109,-4,0.4,0,2.3,12,0,6,0,9,20.3,1160997,0,0,0,2,1919,23782,0,0,345,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,3.3,5.7,5.2,4.0,4.4,4.5,5.0,5.8,4.4,3.5,6.8,4.0,4.8,4.5
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,308,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,476,0,0,0,0,0,45,0,0,0,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,0,54,3.4,8.29268292682927e-07,1.31707317073171e-05,0,385195,0,27,0,73,0,0,0,13.2,16957,1,0,54,-1,0.0,0,0.0,3,0,2,0,0,9.4,419528,0,18,0,2,1440,1528,0,0,326,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,2.6,3.8,2.9,4.5,2.7,2.2,3.0,4.7,3.9,4.6,3.2,3.9,2.8
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0138888888888889,2.9550827423167798e-09,2.1276595744680897e-07,0,2697,0,0,0,0,0,0,0,0.2,11,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,12,8,0,0,2,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,1,14,0.19444444444444395,4.0509259259259304e-08,2.91666666666667e-06,0,997,4,11,0,0,0,0,0,2.9,7,-2,0,14,2,0.1,0,0.3,0,0,2,0,0,0.0,908,0,0,0,0,703,16,0,1,69,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4600000,2,67,2.9,6.30434782608696e-07,1.4565217391304299e-05,0,210960,4,32,0,0,0,0,0,14.6,7331,1,0,67,-1,0.7,0,3.0,5,0,6,0,2,7.3,323503,0,388,0,0,2070,22735,0,0,419,Crystal Palace,Tottenham,Middlesbrough,Man City,Chelsea,3.2,2.2,3.0,2.4,3.1,1.8,1.8,3.9,3.5,2.7,3.7,2.7,3.7,2.9
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1091,0,0,0,0,0,0,0,0.0,64,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1734,0,0,0,0,0,3,0,0,0,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18523,0,0,0,0,0,0,0,0.0,132,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1906,0,16,0,0,0,8,0,0,0,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8400000,2,88,3.8,4.5238095238095205e-07,1.04761904761905e-05,0,696170,7,20,0,0,0,4,0,10.5,35379,-1,0,88,1,0.3,0,2.3,11,0,9,0,3,9.8,590133,0,0,0,1,2070,7307,0,0,390,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,4.6,0.0,3.8,3.1,3.8,3.7,3.9,4.3,3.1,3.4,3.6,2.7,2.5,3.4
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,37186,0,0,0,0,0,0,0,0.0,1083,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,34107,0,0,0,0,0,6307,0,0,0,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,212,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,63,0,-4,0,0,0,4,0,0,0,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4500000,1,58,2.5,5.55555555555556e-07,1.28888888888889e-05,0,57208,6,31,0,0,0,1,0,12.9,3952,0,0,58,0,0.5,0,2.3,3,0,4,0,2,1.3,100597,0,181,0,1,1915,2090,0,0,306,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,1.6,3.1,3.2,1.8,2.5,2.3,2.9,1.7,2.4,2.0,3.2,1.4,1.6,2.4
Marc,Pugh,MID,BOU,4600000,2,21,0.29166666666666696,6.34057971014493e-08,4.56521739130435e-06,0,6518,0,6,0,0,0,1,0,4.6,117,-4,0,21,4,0.2,0,1.0,3,0,1,0,1,0.1,4778,0,245,0,1,278,24,0,0,83,Man City,West Brom,Man Utd,West Ham,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jason,Puncheon,MID,CRY,5200000,1,53,2.4,4.615384615384621e-07,1.01923076923077e-05,0,95906,7,35,0,0,0,0,0,10.2,1216,-3,0,53,3,0.4,0,2.0,4,0,2,0,4,0.6,72374,0,381,0,0,1847,391,0,0,312,Stoke,Middlesbrough,West Brom,Tottenham,Watford,1.7,1.9,1.5,1.6,2.3,1.3,1.5,1.2,2.4,1.2,2.6,1.4,2.5,1.9
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,104,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,155,0,0,0,0,0,18,0,0,0,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,0,53,3.1,5.961538461538459e-07,1.01923076923077e-05,0,104729,7,12,0,0,0,2,0,10.2,966,-3,0,53,3,0.0,0,0.0,6,0,6,0,3,0.6,75306,0,0,0,0,1189,156,0,0,196,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,3.0,2.6,2.3,3.9,2.8,2.6,3.0,4.1,2.1,2.1,2.4,1.7,3.1,1.6
Aaron,Ramsey,MID,ARS,7600000,0,18,0.25,3.28947368421053e-08,2.36842105263158e-06,0,148630,3,11,0,0,0,0,0,2.4,824,-4,0,18,4,0.2,0,1.5,0,0,1,0,1,0.9,13450,0,558,0,0,556,45,0,0,78,Hull City,Liverpool,Leicester,West Brom,Man City,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,48121,0,0,0,0,0,0,0,0.0,1894,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,84792,0,30,0,0,0,2722,0,0,0,Tottenham,Leicester,Arsenal,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,4,45,3.5,7.95454545454545e-07,1.0227272727272698e-05,0,32224,0,21,0,44,0,0,0,10.2,2026,-1,0,45,1,0.7,0,3.0,3,0,3,0,0,1.7,72965,0,56,0,0,1170,2149,0,0,235,West Brom,Watford,Chelsea,Bournemouth,Leicester,4.6,3.1,4.0,3.7,3.7,3.6,4.3,3.8,2.8,3.9,3.8,4.4,4.9,2.5
Angel,Rangel,DEF,SWA,4300000,0,24,0.33333333333333304,7.75193798449612e-08,5.58139534883721e-06,0,12516,1,24,0,0,0,1,0,5.6,296,-2,0,24,2,0.1,0,0.5,1,0,1,0,0,0.3,6127,0,194,0,0,797,116,0,0,179,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrea,Ranocchia,DEF,HUL,4500000,12,13,0.18055555555555605,4.01234567901235e-08,2.8888888888888903e-06,0,1501,0,0,0,0,0,0,0,2.9,1468,0,0,13,0,1.4,0,6.5,3,0,1,0,1,0.7,31075,0,0,0,1,115,30331,0,0,48,Arsenal,Burnley,Leicester,Swansea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
