FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Pedro,MID,CHE,7700000,2,64,2.56,3.32467532467532e-07,8.31168831168831e-06,0,304640,1,8,0,0,0,4,0,8.3,4219,-3,0,64,3,0.1,0,1.0,2,0,7,0,2,1.3,206875,0,0,0,1,1062,4079,0,0,203,Watford,West Brom,Man Utd,Man City,Crystal Palace,1.9,2.5,1.3,1.3,2.1,1.9,1.8,2.4,2.0,2.7,2.0,1.7,2.1,103.4
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4874,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1402,0,0,0,0,0,14,0,0,0,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3908,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,215,0,0,0,0,0,2,0,0,0,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,31,1.24,2.1379310344827603e-07,5.3448275862069e-06,0,12383,2,18,0,0,0,1,0,5.3,85,-2,0,31,2,0.2,0,1.0,0,0,0,0,1,0.1,4101,0,0,0,0,781,64,0,0,120,Chelsea,West Ham,Everton,West Brom,Arsenal,0.6,0.6,0.9,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,47.9
Ayoze,Perez,FWD,NEW,5200000,2,55,2.4,4.615384615384621e-07,1.05769230769231e-05,0,154665,1,18,0,0,0,2,0,10.6,8272,-3,0,55,3,0.5,0,2.7,5,0,4,0,2,1.2,143393,1,0,0,1,1436,2128,0,0,165,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,1.9,2.0,2.1,1.5,2.3,1.5,2.6,1.9,2.2,1.8,2.4,2.1,1.4,88.8
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,8972,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,507,0,0,0,0,0,8,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,0,50,2.8,5.185185185185179e-07,9.25925925925926e-06,0,178393,1,15,0,0,0,1,0,9.3,323,-6,0,50,6,0.3,0,1.7,0,0,7,0,3,0.4,71344,0,0,0,0,1174,380,0,0,167,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.6,1.7,3.3,1.9,2.8,2.1,2.6,2.9,1.4,2.2,2.1,2.3,1.7,71.5
Jordan,Pickford,GLK,EVE,4900000,2,95,3.8,7.75510204081633e-07,1.9387755102040803e-05,0,420606,0,40,0,81,0,0,0,19.4,15088,-1,0,95,1,0.5,0,2.3,12,0,6,0,0,8.1,336298,0,0,1,2,2250,4217,0,0,491,Arsenal,Crystal Palace,Watford,Burnley,Brighton,3.4,5.6,4.3,3.9,5.4,3.7,4.0,4.8,3.2,4.1,3.4,4.8,4.1,63.1
Jeremy,Pied,DEF,SOU,4200000,0,7,0.28,6.66666666666667e-08,1.66666666666667e-06,0,5966,0,3,0,0,0,0,0,1.7,108,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3153,0,0,0,0,180,101,0,0,47,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.0
Erik,Pieters,DEF,STK,4700000,5,46,2.2,4.68085106382979e-07,9.78723404255319e-06,0,52675,2,37,0,0,0,0,0,9.8,634,-3,0,46,3,0.8,0,3.7,0,0,5,0,0,0.4,20637,0,0,0,0,1840,1172,0,0,296,Bournemouth,Brighton,Leicester,Southampton,Man City,1.3,2.5,1.3,1.8,1.7,1.8,1.5,2.0,1.8,2.1,1.5,3.2,1.4,50.1
Paul,Pogba,MID,MUN,8000000,2,90,3.6,4.5e-07,1.125e-05,0,2426796,2,12,0,0,0,3,0,11.3,42833,0,0,90,0,0.6,0,5.0,9,0,8,0,11,15.8,2085473,0,0,0,3,1284,71569,0,1,329,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,4.7,3.2,3.4,2.6,3.3,2.8,4.1,1.8,4.5,3.1,4.4,2.5,3.6,139.2
Nick,Pope,GLK,BUR,4800000,11,108,4.9,1.02083333333333e-06,2.25e-05,0,214852,2,18,0,69,0,0,0,22.5,15581,3,0,108,-3,1.0,0,5.0,15,0,9,0,0,8.8,651239,0,0,1,3,1944,30123,0,0,467,Man City,Swansea,Southampton,Everton,West Ham,5.4,5.2,6.4,5.6,6.1,6.1,5.2,6.5,6.0,5.8,7.1,5.4,5.6,53.2
Alex,Pritchard,MID,HUD,5500000,0,2,0.08,1.45454545454545e-08,3.63636363636364e-07,0,506,0,1,0,0,0,0,0,0.4,156,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.0,1238,0,0,0,0,84,88,0,0,4,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Sebastian,Prodl,DEF,WAT,4300000,6,24,0.96,2.2325581395348803e-07,5.58139534883721e-06,0,29648,2,14,0,0,0,0,0,5.6,255,-2,0,24,2,0.5,0,2.3,0,0,3,0,0,0.2,12392,0,0,0,0,783,822,0,0,145,Chelsea,West Ham,Everton,West Brom,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,20.8
Davy,Propper,MID,BHA,5300000,2,63,2.5,4.71698113207547e-07,1.18867924528302e-05,0,13629,2,34,0,0,0,0,0,11.9,164,-2,0,63,2,0.4,0,2.0,1,0,8,0,2,0.1,9113,0,0,0,0,2235,198,0,0,331,West Ham,Stoke,Swansea,Arsenal,Everton,2.5,1.5,2.4,2.6,1.9,1.2,2.3,2.8,1.4,1.9,1.6,1.8,1.2,74.7
Marc,Pugh,MID,BOU,4700000,1,25,1.0,2.1276595744680897e-07,5.3191489361702105e-06,0,6447,2,15,0,0,0,0,0,5.3,58,-3,0,25,3,0.1,0,0.7,0,0,4,0,0,0.1,2803,0,0,0,0,793,31,0,0,77,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.9
Jason,Puncheon,MID,CRY,4500000,0,11,0.44,9.777777777777779e-08,2.44444444444444e-06,0,65138,5,14,0,0,0,0,0,2.4,309,-5,0,11,5,0.0,0,0.0,0,0,0,0,0,0.3,12828,0,0,0,0,574,20,0,0,38,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,1,29,1.16,2.52173913043478e-07,6.30434782608696e-06,0,456639,2,15,0,0,0,0,0,6.3,18550,1,0,29,-1,0.2,0,0.7,0,0,2,0,3,5.4,509716,0,0,0,0,763,9168,0,0,114,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.6,0.8,0.6,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.8,53.7
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,786,0,0,0,0,0,0,0,0.0,48,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1267,0,0,0,0,0,137,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,5000000,0,0,0.0,0.0,0.0,0,32,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,111,0,0,0,0,0,48,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,7660,0,0,0,0,0,0,0,0.0,253,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,16422,0,0,0,0,0,17,0,0,0,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,2,84,4.9,7.10144927536232e-07,1.21739130434783e-05,0,840106,0,17,0,0,0,3,0,12.2,6087,-1,0,84,1,0.1,0,1.0,7,0,7,0,8,2.7,849653,0,0,0,1,1302,9890,0,0,319,Everton,Tottenham,Man City,Brighton,Watford,7.4,3.2,4.5,3.8,5.9,3.9,6.4,6.2,4.6,6.7,2.7,6.1,4.3,125.8
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,957,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,132,0,0,0,0,0,3,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.12,3.0769230769230803e-08,7.69230769230769e-07,0,695419,0,1,0,0,0,0,0,0.8,6944,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,9.0,281056,0,0,0,0,64,8146,0,0,12,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7500000,0,73,3.0,4e-07,9.73333333333333e-06,0,1035745,2,12,0,0,0,4,0,9.7,25388,0,0,73,0,0.1,0,0.7,6,0,8,0,5,6.1,1001220,0,0,0,0,1302,4430,0,0,267,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,3.8,2.5,2.4,2.4,3.0,2.2,3.2,2.2,3.6,2.6,3.4,2.3,3.3,130.7
Nathan,Redmond,MID,SOU,5900000,0,47,2.2,3.7288135593220294e-07,7.96610169491525e-06,0,370367,3,22,0,0,0,0,0,8.0,1366,-6,0,47,6,0.0,0,0.0,2,0,4,0,3,1.6,83073,0,0,0,0,1369,221,0,0,200,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.5,1.3,1.4,1.7,1.7,1.6,1.5,1.2,1.4,1.4,1.8,1.8,1.1,95.6
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667e-07,8.54166666666667e-06,0,74290,5,26,0,0,0,0,0,8.5,637,-2,0,41,2,0.1,0,0.5,3,0,5,0,0,0.6,21772,0,0,0,0,1426,15,0,0,263,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,2.9,2.0,1.8,2.8,2.7,2.8,2.1,2.9,1.9,2.2,1.7,2.3,43.1
Declan,Rice,DEF,WHU,4400000,2,14,0.56,1.27272727272727e-07,3.18181818181818e-06,0,2777,1,12,0,0,0,0,0,3.2,100,-1,0,14,1,0.3,0,1.5,0,0,0,0,0,0.1,3927,0,0,0,0,533,288,0,0,92,Brighton,Watford,Liverpool,Swansea,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.9
,Richarlison,MID,WAT,6200000,3,106,4.2,6.7741935483871e-07,1.70967741935484e-05,0,1484596,3,41,0,0,0,5,0,16.8,67638,2,1,106,-2,0.4,0,2.3,4,0,7,0,8,11.3,1987729,0,0,0,2,2139,16667,-1,0,261,Chelsea,West Ham,Everton,West Brom,Arsenal,3.8,4.2,5.5,5.1,3.6,3.2,4.6,4.2,4.3,4.5,3.4,4.6,2.9,174.2
Jairo,Riedewald,DEF,CRY,4700000,0,18,0.72,1.5319148936170198e-07,3.82978723404255e-06,0,16259,0,4,0,0,0,0,0,3.8,99,-3,0,18,3,0.5,0,2.3,0,0,2,0,0,0.1,1364,0,0,0,0,310,29,0,0,82,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.7
Matt,Ritchie,MID,NEW,5400000,1,73,3.2,5.92592592592593e-07,1.35185185185185e-05,0,479249,3,28,0,0,0,0,0,13.5,5560,-6,0,73,6,0.2,0,1.0,6,0,5,0,7,1.7,387334,0,0,0,1,1841,828,0,0,339,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,2.5,2.5,2.9,1.9,3.0,2.1,3.7,2.5,3.5,3.1,3.6,2.7,2.6,130.1
Connor,Roberts,DEF,SWA,4000000,0,1,0.04,1e-08,2.5e-07,0,1940,0,1,0,0,0,0,0,0.3,576,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,6911,0,0,0,0,25,2019,0,0,3,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,4700000,6,46,1.84,3.91489361702128e-07,9.78723404255319e-06,0,176170,2,11,0,0,0,0,0,9.8,5560,-3,0,46,3,0.6,0,2.7,3,0,5,0,1,3.0,250683,0,0,0,1,1064,11872,0,0,226,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.5,1.3,1.9,1.3,0.9,1.7,2.0,0.9,1.3,1.0,1.7,1.2,1.9,49.6
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,368,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,85,0,0,0,0,0,2,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,8677,0,0,0,0,0,0,0,0.0,89,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1352,0,0,0,0,0,50,0,0,0,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1.08,2.20408163265306e-07,5.51020408163265e-06,0,68010,2,11,0,0,0,2,0,5.5,1948,-1,0,27,1,0.0,0,0.0,1,0,4,0,0,0.4,48167,0,0,0,0,784,119,0,1,69,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.5,0.8,0.5,0.7,0.5,0.6,0.6,0.5,0.6,0.5,0.6,0.5,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,3194,0,0,0,0,0,0,0,0.0,313,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5406,0,0,0,0,0,24,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5600000,2,67,2.8,5e-07,1.1964285714285699e-05,0,201514,2,26,0,0,0,4,0,12.2,9025,-4,-1,67,4,0.9,0,5.3,5,0,7,0,1,2.3,197156,0,0,0,0,1853,32095,1,0,189,Southampton,Chelsea,Huddersfield,Watford,Leicester,3.1,1.5,3.4,2.4,3.2,2.3,2.7,2.9,1.6,2.7,2.3,2.7,2.2,115.5
Marcos,Rojo,DEF,MUN,5400000,0,9,0.36,6.66666666666667e-08,1.66666666666667e-06,0,19933,5,7,0,0,0,0,0,1.7,598,-1,0,9,1,0.0,0,0.0,3,0,1,0,0,0.2,21788,0,0,0,0,384,305,0,0,56,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.4
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,6535,0,0,0,0,0,0,0,0.0,70,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1416,0,0,0,0,0,43,0,0,0,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,1,50,2.2,3.6666666666666704e-07,8.33333333333333e-06,0,137745,4,27,0,0,0,3,0,8.3,2378,-5,0,50,5,0.3,0,1.7,0,0,3,0,1,0.6,73777,0,0,0,0,1637,1358,0,0,116,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.2,1.1,2.4,1.6,2.2,1.6,1.9,2.0,1.1,1.8,1.6,1.9,1.5,82.5
Wayne,Rooney,FWD,EVE,7300000,2,97,4.6,6.301369863013699e-07,1.32876712328767e-05,0,2062596,5,25,0,0,0,10,0,13.3,80731,-2,1,97,2,0.2,2,1.3,19,0,4,0,3,11.7,1779522,0,0,0,2,1537,10281,-1,0,387,Arsenal,Crystal Palace,Watford,Burnley,Brighton,3.5,6.3,5.1,4.4,6.4,5.3,5.5,5.5,4.6,6.0,4.6,6.1,4.5,125.2
Danny,Rose,DEF,TOT,6400000,0,14,0.56,8.75e-08,2.1875e-06,0,34617,1,7,0,0,0,0,0,2.2,167,-1,0,14,1,0.0,0,0.0,0,0,2,0,0,0.3,20430,0,0,0,0,448,149,0,0,91,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.12,3.0769230769230803e-08,7.69230769230769e-07,0,222369,0,3,0,0,0,0,0,0.8,4119,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.6,253314,0,0,0,0,163,2747,0,0,22,West Ham,Stoke,Swansea,Arsenal,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,1,13,0.52,1.01960784313725e-07,2.54901960784314e-06,0,5122,1,9,0,0,0,0,0,2.5,30,-4,0,13,4,0.1,0,0.3,0,0,1,0,0,0.1,1392,0,0,0,0,320,22,0,0,43,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.8
Antonio,Rudiger,DEF,CHE,5900000,1,88,4.9,8.30508474576271e-07,1.4915254237288098e-05,0,194937,3,13,0,0,0,2,0,14.9,15806,-1,0,88,1,0.7,0,4.3,8,0,9,0,1,4.1,268178,0,0,0,2,1526,9685,0,0,412,Watford,West Brom,Man Utd,Man City,Crystal Palace,6.6,6.4,5.0,5.1,6.9,6.1,6.1,7.0,6.2,6.8,5.3,6.4,5.3,59.3
Mathew,Ryan,GLK,BHA,4500000,2,92,3.7,8.22222222222222e-07,2.04444444444444e-05,0,79758,0,34,0,81,0,0,0,20.4,4455,0,0,92,0,0.4,0,1.7,7,0,8,0,0,2.6,177558,0,0,0,2,2250,7382,0,0,470,West Ham,Stoke,Swansea,Arsenal,Everton,5.2,3.6,4.1,5.3,2.5,3.0,4.2,4.9,4.3,4.4,3.7,4.5,3.4,55.4
Abdelhamid,Sabiri,MID,HUD,4800000,0,10,0.4,8.33333333333333e-08,2.08333333333333e-06,0,1026,1,5,0,0,0,0,0,2.1,7,-2,0,10,2,0.1,0,0.3,0,0,1,0,1,0.0,1002,0,0,0,0,217,4,0,0,30,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3462,0,2,0,0,0,1,0,1.8,161,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3970,0,0,0,0,83,13,0,0,27,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,29426,2,11,0,0,0,2,0,4.4,679,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.2,28554,0,0,0,0,294,16,0,0,65,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4700000,0,40,1.6,3.4042553191489397e-07,8.510638297872341e-06,0,129950,1,16,0,0,0,1,0,8.5,932,-3,0,40,3,0.0,0,0.0,10,0,2,0,1,0.5,140651,0,0,0,1,834,7026,0,0,210,Newcastle,Everton,Tottenham,Man Utd,Chelsea,1.0,0.8,1.2,1.2,0.9,0.8,1.3,0.8,1.6,1.2,1.1,1.0,1.3,32.4
Bakary,Sako,MID,CRY,4900000,1,36,1.44,2.9387755102040803e-07,7.346938775510201e-06,0,15346,0,10,0,0,0,3,0,7.3,5612,-1,0,36,1,0.8,0,4.0,1,0,1,0,0,0.2,20255,0,0,0,0,466,199,0,0,115,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.9,0.7,0.9,0.7,1.1,46.9
Mohamed,Salah,MID,LIV,10300000,8,189,7.9,7.66990291262136e-07,1.8349514563106798e-05,0,1786715,0,21,0,0,0,19,0,18.3,22684,13,0,189,-13,0.7,1,7.0,18,0,9,0,8,55.9,3339224,0,0,0,7,1845,38532,0,0,546,Tottenham,Southampton,West Ham,Newcastle,Man Utd,10.3,9.9,11.6,11.1,7.1,10.6,9.1,9.3,11.1,9.2,11.4,9.0,11.5,287.4
Renato,Sanches,MID,SWA,4300000,0,20,0.8,1.8604651162790698e-07,4.65116279069767e-06,0,165619,1,10,0,0,0,0,0,4.7,889,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.2,170060,0,0,0,0,699,208,0,0,83,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,27.0
Alexis,Sanchez,MID,MUN,11800000,2,99,5.0,4.2372881355932204e-07,8.38983050847458e-06,0,372292,4,23,0,0,0,7,0,8.5,9170,-2,-1,99,2,0.1,0,0.7,8,0,7,0,5,4.7,452107,0,0,0,2,1591,54511,1,0,308,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,7.2,5.2,5.6,4.4,5.3,4.8,6.5,3.2,7.0,5.1,6.9,4.3,5.8,217.4
Davinson,Sanchez,DEF,TOT,6000000,6,58,3.1,5.16666666666667e-07,9.66666666666667e-06,0,51213,1,13,0,0,0,0,0,9.7,1039,0,0,58,0,0.6,0,3.5,1,0,8,0,0,0.5,63558,1,0,0,0,1550,935,0,1,341,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,2.7,4.1,3.7,3.8,2.4,3.0,2.8,2.8,2.8,3.0,3.7,2.4,3.2,43.9
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,73986,0,7,0,0,0,0,0,1.4,374,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7733,0,0,0,0,275,29,0,0,21,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8300000,0,118,4.72,5.686746987951809e-07,1.4216867469879502e-05,0,2007661,4,15,0,0,0,7,0,14.0,111782,-2,1,118,2,0.5,0,4.0,11,0,7,0,10,7.4,2061287,0,0,0,3,1542,585,-1,0,419,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,5.6,5.5,4.6,3.9,5.6,4.9,6.3,5.0,181.6
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2983,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,239,0,0,0,0,0,15,0,0,0,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,2,8,0.32,7.27272727272727e-08,1.81818181818182e-06,0,1132,1,14,0,0,0,0,0,1.8,122,-1,0,8,1,0.1,0,0.3,0,0,0,0,0,0.0,2571,0,0,0,0,524,560,0,0,83,West Ham,Stoke,Swansea,Arsenal,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.3
Christopher,Schindler,DEF,HUD,4600000,1,67,2.8,6.08695652173913e-07,1.4565217391304299e-05,0,316207,4,40,0,0,0,0,0,14.6,10646,1,0,67,-1,0.2,0,0.7,12,0,6,0,2,3.3,417954,0,0,0,4,2126,735,0,1,468,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.7,2.7,1.9,1.9,2.8,4.2,1.9,2.4,3.3,2.2,2.7,1.8,3.7,83.9
Jeffrey,Schlupp,DEF,CRY,4700000,0,39,2.1,4.4680851063829794e-07,8.297872340425529e-06,0,34670,3,26,0,0,0,0,0,8.3,766,-3,0,39,3,0.0,0,0.0,0,0,3,0,0,0.2,26879,0,0,0,0,1560,11,0,0,228,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,1.3,2.0,1.2,2.3,1.8,1.8,1.5,2.0,60.8
Kasper,Schmeichel,GLK,LEI,5000000,1,98,3.9,7.8e-07,1.9600000000000002e-05,0,185297,2,34,0,78,0,0,0,19.6,7194,0,0,98,0,1.4,0,7.0,14,0,7,0,0,5.1,243193,1,0,1,3,2250,16308,0,0,479,Swansea,Man City,Stoke,Bournemouth,West Brom,4.4,3.3,5.1,4.2,3.4,5.6,4.2,4.2,4.1,4.9,4.6,5.5,3.5,59.0
