FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Islam,Slimani,FWD,LEI,8200000,0,58,4.5,5.487804878048779e-07,7.073170731707319e-06,0,146701,1,14,0,0,0,5,0,7.1,1160,-3,0,58,3,0.0,0,0.0,7,0,5,0,3,0.6,149361,0,0,0,1,903,186,0,0,192,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,5.5,5.4,6.4,6.8,4.1,4.3,5.9,6.8,3.6,4.9,6.1,4.1,6.1,4.7,6.4
Chris,Smalling,DEF,MUN,5800000,2,25,0.37878787878787895,6.53082549634274e-08,4.31034482758621e-06,0,50662,0,11,0,0,0,1,0,4.3,325,-2,0,25,2,0.2,0,1.0,0,0,1,0,0,1.0,18734,0,381,0,0,641,913,0,0,133,Hull City,Leicester,Watford,Bournemouth,Southampton,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4700000,6,59,2.8,5.95744680851064e-07,1.2553191489361699e-05,0,402680,6,39,0,0,0,1,0,12.6,11409,2,0,59,-2,0.4,0,2.0,5,0,4,0,4,7.8,599064,0,297,0,1,1751,7634,0,0,355,Crystal Palace,Everton,Man City,West Brom,Man Utd,3.3,1.9,3.1,2.2,1.6,3.8,2.9,2.5,2.6,3.0,1.8,3.0,1.6,3.4,3.5,1.4
Bradley,Smith,DEF,BOU,4000000,0,2,0.0303030303030303,7.57575757575758e-09,5e-07,0,146840,1,5,0,0,0,0,0,0.5,3063,0,0,2,0,0.1,0,0.3,0,0,0,0,0,2.8,77824,0,35,0,0,157,1477,0,0,14,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,WHU,5700000,0,99,5.0,8.7719298245614e-07,1.73684210526316e-05,0,612744,2,42,0,0,0,7,0,17.1,70597,2,1,99,-2,0.9,0,5.0,16,0,2,0,3,9.8,923178,0,0,0,2,1710,18049,-1,0,367,Man City,Southampton,West Brom,Watford,Chelsea,0.0,4.2,5.9,5.4,5.1,4.3,7.2,6.0,3.7,5.9,5.7,6.2,4.8,5.6,4.6,4.6
Ramadan,Sobhi,MID,STK,4900000,0,13,0.196969696969697,4.01978973407545e-08,2.6530612244897998e-06,0,36959,0,3,0,0,0,0,0,2.7,155,-6,0,13,6,0.0,0,0.0,0,0,1,0,1,0.3,10837,0,0,0,0,200,13,0,0,49,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,488,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,573,0,0,0,0,0,23,0,0,0,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,6800000,6,89,1.3484848484848502,1.9830659536541898e-07,1.30882352941176e-05,0,727554,1,10,0,0,0,7,0,13.1,6202,-7,0,89,7,0.4,0,2.7,6,0,5,0,5,3.6,823004,0,244,0,2,1015,11006,0,0,255,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.7,0.9,0.7,0.8,0.9,0.7,0.9,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.8,0.7
Pape,Souare,DEF,CRY,4200000,0,6,0.0909090909090909,2.16450216450216e-08,1.4285714285714301e-06,0,53143,0,3,0,0,0,0,0,1.4,148,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,20496,0,354,0,0,270,32,0,0,37,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,6510,0,0,0,0,0,0,0,0.0,140,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1120,0,13,0,0,0,16,0,0,0,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,2329,0,0,0,0,0,0,0,0.0,157,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7089,0,0,0,0,0,147,0,0,0,Man City,Southampton,West Brom,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5300000,2,73,1.1060606060606102,2.08690680388794e-07,1.37735849056604e-05,0,121648,1,22,0,0,0,4,0,13.8,11891,-2,0,73,2,0.9,0,4.7,6,0,4,0,6,4.4,298354,0,217,0,1,1039,28462,0,0,271,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.9,0.6
Maarten,Stekelenburg,GLK,EVE,4800000,0,57,3.6,7.5e-07,1.1875e-05,0,194765,2,20,0,35,0,0,0,11.9,3682,-2,0,57,2,0.0,0,0.0,3,0,3,0,0,2.2,201386,1,151,2,1,1413,678,0,0,255,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,3.8,5.0,3.3,4.2,3.0,4.8,4.7,4.0,2.6,4.0,4.8,4.1,4.2,3.5,4.4,4.2
Jack,Stephens,DEF,SOU,4000000,1,2,0.0303030303030303,7.57575757575758e-09,5e-07,0,9976,0,3,0,0,0,0,0,0.5,422,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.4,10304,0,0,0,0,121,2173,0,0,13,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,7700000,5,94,4.7,6.1038961038961e-07,1.22077922077922e-05,0,1247810,3,21,0,0,0,5,0,12.2,18170,-3,0,94,3,0.5,0,4.0,7,0,4,0,8,9.5,1461576,0,400,0,2,1649,28147,0,0,299,West Ham,Swansea,Bournemouth,Sunderland,Stoke,3.4,5.3,4.0,0.0,5.5,5.2,4.0,3.4,3.5,6.8,3.9,5.3,5.0,5.1,6.6,5.1
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,58,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,113,0,0,0,0,0,20,0,0,0,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0606060606060606,1.4430014430014398e-08,9.52380952380952e-07,0,5164,0,0,0,0,0,0,0,1.0,80,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2593,0,69,0,0,20,41,0,0,12,Chelsea,Hull City,Tottenham,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,1,29,1.6,3.4042553191489397e-07,6.17021276595745e-06,0,1106522,1,21,0,0,0,0,0,6.2,19194,-3,0,29,3,0.1,0,0.7,1,0,1,0,0,14.7,408244,0,336,0,0,1280,1958,0,0,257,West Ham,Swansea,Bournemouth,Sunderland,Stoke,1.3,1.1,1.0,0.0,0.8,1.4,1.6,1.3,0.9,1.4,1.2,1.4,0.9,1.3,1.1,0.9
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2143,0,0,0,0,0,0,0,0.0,116,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4049,0,0,0,0,0,43,0,0,0,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4700000,6,41,2.9,6.17021276595745e-07,8.72340425531915e-06,0,392618,3,12,0,0,0,4,0,8.7,4285,-3,0,41,3,0.6,0,2.7,4,0,2,0,0,3.0,453646,0,0,0,1,840,11662,0,0,177,West Brom,Tottenham,Everton,Crystal Palace,Stoke,3.1,2.0,2.7,2.9,2.5,3.9,2.7,3.4,3.4,3.8,2.7,2.4,3.2,1.8,3.4,2.7
Daniel,Sturridge,FWD,LIV,9700000,1,37,2.8,2.88659793814433e-07,3.81443298969072e-06,0,91783,1,6,0,0,0,2,0,3.8,3291,-3,0,37,3,0.2,0,2.3,1,0,1,0,4,0.9,68582,0,283,0,0,523,328,0,0,124,Chelsea,Hull City,Tottenham,Leicester,Arsenal,2.3,3.1,3.0,2.4,2.7,3.7,2.5,2.7,3.2,2.3,2.1,3.0,2.2,3.4,2.2,2.8
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7021,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,288,0,69,0,0,0,6,0,0,0,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,0,14,0.212121212121212,3.72142477405635e-08,2.45614035087719e-06,0,4340,1,2,0,0,0,1,0,2.5,35,-3,0,14,3,0.0,0,0.0,0,0,1,0,0,0.0,1984,0,0,0,0,257,13,0,0,48,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4600000,5,32,2.3,5e-07,6.95652173913044e-06,0,8780,1,24,0,0,0,0,0,7.0,90,-4,0,32,4,0.6,0,2.7,0,0,3,0,1,0.1,2244,0,385,0,0,1171,320,0,0,206,Crystal Palace,Everton,Man City,West Brom,Man Utd,1.8,1.2,1.6,1.2,1.3,1.6,1.9,1.2,1.2,1.6,1.2,2.2,1.7,1.9,2.8,1.4
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1556,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,96,0,0,0,0,0,4,0,0,0,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,7000000,9,58,3.1,4.428571428571429e-07,8.28571428571429e-06,0,219024,3,14,0,0,0,2,0,8.3,923,-5,0,58,5,0.7,0,5.0,1,0,7,0,3,1.4,70940,0,564,0,0,1269,4170,0,0,190,Swansea,West Ham,Sunderland,Watford,Man Utd,2.4,2.6,2.7,0.0,2.4,3.1,1.6,3.3,2.9,1.7,2.7,1.6,4.1,1.6,2.4,3.0
Matt,Targett,DEF,SOU,4200000,0,6,0.0909090909090909,2.16450216450216e-08,1.4285714285714301e-06,0,36650,0,4,0,0,0,0,0,1.4,208,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,13390,0,169,0,0,283,18,0,0,59,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,1,8,0.12121212121212101,3.03030303030303e-08,2e-06,0,65408,1,4,0,0,0,0,0,2.0,2188,0,0,8,0,0.2,0,0.7,0,0,0,0,0,1.9,70954,0,0,0,0,137,1786,0,0,33,Leicester,Watford,Chelsea,Hull City,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,155,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,408,0,0,0,0,0,156,0,0,0,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4200000,0,22,0.33333333333333304,7.93650793650794e-08,5.23809523809524e-06,0,57282,1,26,0,0,0,0,0,5.2,2203,-3,0,22,3,0.5,0,2.0,0,0,2,0,1,0.3,25329,0,321,0,0,920,103,0,0,160,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1834,0,0,0,0,0,0,0,0.0,109,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4151,0,0,0,0,0,85,0,0,0,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,31867,0,0,0,0,0,0,0,0.0,270,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,3384,0,12,0,0,0,15,0,0,0,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,0,11,0.166666666666667,3.2051282051282105e-08,2.1153846153846198e-06,0,186290,1,4,0,0,0,0,0,2.1,336,-3,0,11,3,0.0,0,0.0,0,0,1,0,0,1.5,57088,0,228,0,0,367,68,0,0,66,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,4087,0,0,0,0,0,0,0,0.0,111,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5776,0,0,0,0,0,29,0,0,0,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4900000,2,36,0.545454545454546,1.1131725417439699e-07,7.346938775510201e-06,0,16962,4,27,0,0,0,3,0,7.3,260,-1,0,36,1,0.2,0,1.0,2,0,1,0,0,0.2,16907,0,221,0,1,1132,147,0,0,196,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,0.15151515151515196,2.8587764436821e-08,1.88679245283019e-06,0,10850,0,4,0,0,0,0,0,1.9,20,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,8979,0,0,0,0,240,4,0,0,29,Man City,Southampton,West Brom,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,79,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,113,0,0,0,0,0,17,0,0,0,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,1,55,2.6,4.4067796610169497e-07,9.32203389830509e-06,0,251684,3,25,0,0,0,1,0,9.3,3137,-6,0,55,6,0.2,0,1.3,7,0,2,0,3,1.9,91726,0,315,0,1,1375,274,0,0,244,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,1.7,3.1,1.9,2.3,1.6,1.9,2.6,1.4,1.6,1.4,2.8,1.3,3.0,1.5,2.9,2.0
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2334,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,193,0,101,0,0,0,9,0,0,0,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,2,27,0.409090909090909,8.52272727272727e-08,5.625e-06,0,16302,1,9,0,0,0,0,0,5.6,816,-2,0,27,2,0.4,0,1.7,0,0,4,0,0,0.2,23486,0,0,0,0,861,995,0,0,138,West Brom,Tottenham,Everton,Crystal Palace,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,0,12,0.18181818181818202,3.86847195357834e-08,2.5531914893617e-06,0,6531,0,1,0,0,0,0,0,2.6,580,-3,0,12,3,0.0,0,0.0,2,0,0,0,2,0.1,4967,0,110,0,1,103,127,0,0,48,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Josh,Tymon,DEF,HUL,4000000,0,3,0.0454545454545454,1.1363636363636399e-08,7.5e-07,0,9113,0,3,0,0,0,0,0,0.8,460,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.2,15752,0,0,0,0,157,172,0,0,29,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,0,18,0.272727272727273,4.9586776859504105e-08,3.27272727272727e-06,0,14115,0,3,0,0,0,1,0,3.3,343,-5,0,18,5,0.1,0,0.7,1,0,1,0,0,0.2,6960,0,226,0,0,251,32,0,0,43,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2281,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,556,0,0,0,0,0,7,0,0,0,Leicester,Watford,Chelsea,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4600000,1,67,3.5,7.608695652173909e-07,1.4565217391304299e-05,0,210672,1,24,0,52,0,0,0,14.6,5763,1,0,67,-1,0.8,0,3.7,7,0,5,0,0,5.9,157632,0,0,0,2,1710,5129,0,0,324,West Brom,Tottenham,Everton,Crystal Palace,Stoke,4.4,3.1,4.0,4.1,3.9,3.9,3.0,3.6,3.6,4.4,4.7,3.6,4.0,3.2,5.0,4.1
Antonio,Valencia,DEF,MUN,5500000,2,62,3.3,6e-07,1.1272727272727301e-05,0,551068,4,17,0,0,0,0,0,11.3,7272,0,0,62,0,0.7,0,4.0,4,0,6,0,1,8.2,474898,0,186,0,1,1681,30731,0,0,376,Hull City,Leicester,Watford,Bournemouth,Southampton,4.0,2.3,3.6,0.0,4.2,3.7,3.2,4.0,3.6,2.6,3.5,2.4,3.3,4.1,2.9,3.8
Enner,Valencia,FWD,EVE,5300000,0,30,2.1,3.9622641509434e-07,5.6603773584905704e-06,0,168770,0,7,0,0,0,1,0,5.7,3628,-2,0,30,2,0.6,0,3.0,1,0,2,0,2,1.8,110343,0,200,0,0,559,814,0,0,79,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,1.4,2.2,1.3,2.6,1.1,2.0,2.7,1.5,1.3,2.4,2.5,1.4,1.4,2.0,2.0,1.3
Patrick,van Aanholt,DEF,CRY,5000000,1,59,2.8,5.6e-07,1.18e-05,0,211393,2,39,0,0,0,3,0,11.8,9567,0,0,59,0,0.1,0,0.7,6,0,2,0,1,4.2,154746,0,369,0,3,1784,7209,0,0,374,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,2.7,2.7,2.9,2.7,2.7,3.0,2.8,2.4,3.0,3.3,2.5,3.1,3.1,2.6,3.1,2.0
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.22727272727272702,5.28541226215645e-08,3.4883720930232598e-06,0,20144,1,20,0,0,0,1,0,3.5,455,-2,0,15,2,0.0,0,0.0,0,0,1,0,0,0.2,17759,0,0,0,1,630,22,0,0,121,Southampton,Man City,Leicester,Chelsea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Virgil,van Dijk,DEF,SOU,5800000,1,75,3.6,6.20689655172414e-07,1.29310344827586e-05,0,538191,3,23,0,0,0,1,0,12.9,94859,3,0,75,-3,0.2,0,1.0,14,0,7,0,0,9.5,416164,0,452,0,3,1852,1945,0,1,435,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,3.0,3.4,2.8,5.1,4.7,3.3,4.5,2.9,4.8,3.8,3.1,4.8
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1174,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,134,0,81,0,0,0,3,0,0,0,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9600000,2,64,3.4,3.5416666666666705e-07,6.66666666666667e-06,0,905074,2,33,0,0,0,5,0,6.7,3860,-4,0,64,4,0.1,0,1.3,6,0,3,0,3,7.6,240195,0,945,0,1,1429,1016,0,1,226,Burnley,Man Utd,Swansea,Liverpool,Hull City,2.5,3.7,3.8,4.4,5.1,2.7,2.8,4.0,5.1,2.3,3.2,4.2,2.6,4.2,3.1,4.4
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,460,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,173,0,36,0,0,0,12,0,0,0,Hull City,Leicester,Watford,Bournemouth,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,124,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,148,0,0,0,0,0,9,0,0,0,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5600000,0,72,3.6,6.428571428571429e-07,1.28571428571429e-05,0,367217,5,13,0,0,0,0,0,12.9,32073,1,0,72,-1,0.8,0,4.3,3,0,9,0,0,4.2,373983,0,335,0,0,1773,558,0,0,437,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.0,0.0,0.0,0.0,4.5,3.7,5.4,2.3,3.2,4.5,5.1,2.1,5.1,3.9,3.5,3.3
Sam,Vokes,FWD,BUR,5800000,1,66,3.0,5.17241379310345e-07,1.13793103448276e-05,0,236819,0,22,0,0,0,4,0,11.4,10911,-2,0,66,2,0.3,0,2.0,6,0,3,0,3,2.2,289025,0,0,0,0,1335,5931,0,0,194,Leicester,Watford,Chelsea,Hull City,Swansea,4.3,1.9,2.9,2.8,2.7,2.1,2.4,3.7,3.5,1.8,1.5,3.3,2.3,3.7,1.8,3.7
Michel,Vorm,GLK,TOT,4800000,0,9,0.136363636363636,2.84090909090909e-08,1.875e-06,0,21132,0,1,0,6,0,0,0,1.9,127,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.3,17984,0,3,0,0,236,24,0,0,51,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,25990,0,0,0,0,0,0,0,0.2,133,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,4157,0,0,0,0,3,11,0,0,3,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo,Walcott,MID,ARS,7400000,0,90,5.6,7.567567567567571e-07,1.2162162162162199e-05,0,1388591,0,16,0,0,0,8,0,12.2,11605,-1,0,90,1,0.0,1,0.0,6,0,5,0,3,5.0,1464593,0,316,0,2,1341,37892,0,0,281,Watford,Chelsea,Hull City,Liverpool,Leicester,7.7,4.8,8.0,0.0,4.1,8.2,5.3,5.9,5.8,6.2,6.6,8.3,4.4,6.6,6.0,7.0
Kyle,Walker,DEF,TOT,6200000,6,103,4.9,7.90322580645161e-07,1.66129032258065e-05,0,793080,5,14,0,0,0,0,0,16.6,9513,7,-1,103,-7,1.2,0,7.7,16,0,9,0,6,33.9,1303714,0,461,0,3,1814,59508,1,0,478,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,4.0,6.6,5.4,7.2,6.7,5.8,7.4,3.7,5.2,6.8,7.4,3.6,7.2,5.4,5.5,5.2
Jonathan,Walters,MID,STK,5500000,0,47,0.712121212121212,1.2947658402203902e-07,8.54545454545455e-06,0,13941,0,17,0,0,0,2,0,8.5,485,-5,0,47,5,0.2,0,1.0,2,0,4,0,2,0.1,8253,0,312,0,0,936,47,0,0,122,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
