FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Adam,Smith,DEF,BOU,4800000,1,51,3.2,6.66666666666667e-07,1.0625e-05,0,268521,5,28,0,0,0,1,0,10.6,18154,3,0,51,-3,0.4,0,2.0,3,0,4,0,3,10.3,564954,0,297,0,1,1440,2869,0,0,301,Chelsea,Swansea,Arsenal,Hull City,Watford,2.2,2.3,4.6,2.8,3.9,3.8,2.2,3.6,2.7,1.9,4.8,3.7,2.9,3.2,3.4,2.4,3.7,2.0,4.5,4.4,1.6
Bradley,Smith,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,126426,1,2,0,0,0,0,0,0.0,2515,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.0,65330,0,35,0,0,80,796,0,0,2,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,HUL,5600000,2,72,4.5,8.035714285714291e-07,1.28571428571429e-05,0,415003,2,33,0,0,0,5,0,12.9,14424,1,0,72,-1,0.6,0,3.6,10,0,2,0,2,5.2,534272,0,0,0,2,1365,7809,0,0,269,Man City,Everton,West Brom,Bournemouth,Chelsea,4.1,5.6,4.2,5.7,3.4,4.5,3.6,3.1,6.3,4.4,5.3,4.0,4.9,5.3,3.4,4.2,5.9,3.7,6.8,4.3,4.9
Ramadan,Sobhi,MID,STK,4900000,1,12,0.23529411764705901,4.801920768307321e-08,2.44897959183673e-06,0,34928,0,2,0,0,0,0,0,2.4,699,-6,0,12,6,0.1,0,0.4,0,0,1,0,1,0.4,10684,0,0,0,0,175,79,0,0,47,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,315,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,431,0,0,0,0,0,49,0,0,0,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,7100000,1,73,1.43137254901961,2.0160176746755e-07,1.0281690140845099e-05,0,608638,1,7,0,0,0,5,0,10.1,57225,-4,2,73,4,0.5,0,3.2,6,0,5,0,5,5.5,785557,0,244,0,2,861,4016,-2,0,208,Southampton,Watford,Chelsea,West Brom,Man City,0.7,0.7,0.7,0.9,0.7,0.7,1.0,0.7,0.8,1.1,0.7,1.0,0.7,0.7,1.2,1.1,0.7,0.7,0.7,1.0,0.7
Pape,Souare,DEF,CRY,4200000,0,6,0.11764705882352902,2.8011204481792702e-08,1.4285714285714301e-06,0,51934,0,3,0,0,0,0,0,1.4,277,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,20274,0,354,0,0,270,43,0,0,37,Watford,Arsenal,Swansea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,5759,0,0,0,0,0,0,0,0.0,126,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,893,0,13,0,0,0,24,0,0,0,Watford,Arsenal,Swansea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,1167,0,0,0,0,0,0,0,0.0,173,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,5401,0,0,0,0,0,348,0,0,0,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5100000,0,52,1.01960784313725,1.9992310649750101e-07,1.0196078431372501e-05,0,88955,1,13,0,0,0,3,0,10.0,3523,-4,1,52,4,0.1,0,0.6,6,0,3,0,4,0.4,96028,0,217,0,1,711,173,-1,0,184,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5
Maarten,Stekelenburg,GLK,EVE,4900000,6,57,3.6,7.3469387755102e-07,1.16326530612245e-05,0,138446,2,20,0,35,0,0,0,11.4,14260,-1,1,57,1,0.7,0,3.2,3,0,3,0,0,3.5,197907,1,151,2,1,1413,540,-1,0,255,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.0,3.6,5.2,4.2,3.7,4.3,5.2,3.2,4.4,3.0,4.5,4.8,3.9,2.5,4.1,5.0,4.0,4.0,3.0,4.5,4.3
Jack,Stephens,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,7950,0,0,0,0,0,0,0,0.0,264,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,6899,0,0,0,0,0,78,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,7600000,9,71,4.7,6.18421052631579e-07,9.3421052631579e-06,0,1087094,3,13,0,0,0,5,0,9.3,6382,-4,1,71,4,0.4,0,3.4,7,0,3,0,4,8.7,1270752,0,400,0,2,1210,43412,-1,0,231,Hull City,Liverpool,Burnley,Everton,Tottenham,4.7,3.0,6.5,4.4,5.0,4.0,5.5,4.2,5.4,5.7,4.9,3.7,3.6,3.8,5.4,4.1,5.1,5.1,4.7,6.7,5.1
Kevin,Stewart,DEF,LIV,4300000,0,4,0.0784313725490196,1.82398540811674e-08,9.30232558139535e-07,0,4662,0,0,0,0,0,0,0,0.9,95,-2,0,4,2,0.0,0,0.0,0,0,0,0,0,0.1,2316,0,69,0,0,20,27,0,0,12,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,0,24,1.8,3.8297872340425503e-07,5.1063829787234e-06,0,929604,1,16,0,0,0,0,0,5.0,55267,-3,1,24,3,0.0,0,0.2,1,0,1,0,0,18.6,384740,0,336,0,0,1074,2155,-1,0,213,Hull City,Liverpool,Burnley,Everton,Tottenham,1.4,1.6,1.8,1.1,1.7,1.8,1.4,1.2,1.0,0.9,1.9,1.9,2.2,1.1,1.6,1.4,1.5,1.2,1.4,1.3,1.1
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,1271,0,0,0,0,0,0,0,0.0,61,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2909,0,0,0,0,0,74,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4700000,0,31,2.8,5.95744680851064e-07,6.595744680851059e-06,0,358209,3,9,0,0,0,3,0,6.5,18336,-3,1,31,3,0.1,0,0.6,4,0,1,0,0,3.1,423990,0,0,0,1,612,951,-1,0,132,Burnley,Man Utd,Leicester,Watford,West Ham,0.0,2.3,3.7,2.4,3.3,2.8,2.0,3.0,3.0,2.5,3.3,2.5,3.0,3.3,3.6,2.6,1.9,3.0,1.9,2.8,2.5
Daniel,Sturridge,FWD,LIV,9700000,4,24,2.4,2.47422680412371e-07,2.47422680412371e-06,0,77697,1,4,0,0,0,0,0,2.5,681,-3,0,24,3,0.1,0,0.8,0,0,1,0,4,0.9,57028,0,283,0,0,389,5071,0,0,62,Stoke,Man City,Sunderland,Man Utd,Swansea,2.1,2.5,1.7,1.7,2.8,1.8,2.5,2.5,1.9,2.2,3.0,2.0,2.5,2.4,1.8,1.8,2.5,1.7,2.3,1.9,2.2
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,6873,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,248,0,69,0,0,0,11,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,1,14,0.27450980392156893,4.8159614723082194e-08,2.45614035087719e-06,0,3926,1,2,0,0,0,1,0,2.5,53,-3,0,14,3,0.1,0,0.4,0,0,1,0,0,0.0,1898,0,0,0,0,257,88,0,0,48,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4600000,0,19,2.1,4.56521739130435e-07,4.1304347826087e-06,0,8405,1,14,0,0,0,0,0,4.0,143,-4,1,19,4,0.0,0,0.0,0,0,2,0,0,0.1,1597,0,385,0,0,810,6,-1,0,145,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,1.0,2.1,1.5,1.0,1.3,1.0,1.1,1.7,1.9,1.0,1.0,1.3,1.0,1.8,1.4,1.6,2.4,1.1
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1514,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,84,0,0,0,0,0,0,0,0,0,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,7000000,1,37,2.6,3.71428571428571e-07,5.2857142857142894e-06,0,213838,3,10,0,0,0,1,0,5.3,1448,-5,0,37,5,0.1,0,0.4,0,0,4,0,2,1.4,63621,0,564,0,0,954,179,0,0,129,Tottenham,West Brom,Everton,Burnley,Leicester,2.2,2.3,1.5,1.5,3.2,1.6,2.2,2.2,1.6,1.8,2.4,1.3,2.7,2.1,1.6,1.8,1.3,2.5,1.3,1.8,2.2
Matt,Targett,DEF,SOU,4200000,0,6,0.11764705882352902,2.8011204481792702e-08,1.4285714285714301e-06,0,34894,0,4,0,0,0,0,0,1.4,412,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,13298,0,169,0,0,283,9,0,0,59,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,0,5,0.0980392156862745,2.45098039215686e-08,1.25e-06,0,49208,1,3,0,0,0,0,0,1.3,2875,0,0,5,0,0.1,0,0.6,0,0,0,0,0,2.2,64378,0,0,0,0,112,1044,0,0,26,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4200000,1,15,1.7,4.0476190476190503e-07,3.5714285714285697e-06,0,40107,1,23,0,0,0,0,0,3.6,1156,-3,0,15,3,0.5,0,2.2,0,0,1,0,1,0.5,14620,0,321,0,0,760,2948,0,0,122,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,2.1,1.8,1.2,2.1,1.3,1.8,1.0,1.2,0.9,1.7,1.2,1.0,1.3,1.7,1.6,1.0,1.8,0.8,1.5,0.8,1.4
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1035,0,0,0,0,0,0,0,0.0,152,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3074,0,0,0,0,0,160,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,29646,0,0,0,0,0,0,0,0.0,405,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,3268,0,12,0,0,0,28,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,0,11,0.215686274509804,4.14781297134238e-08,2.1153846153846198e-06,0,182980,1,4,0,0,0,0,0,2.1,1428,-3,1,11,3,0.0,0,0.0,0,0,1,0,0,1.6,56770,0,228,0,0,367,56,-1,0,66,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3386,0,0,0,0,0,0,0,0.0,159,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5554,0,0,0,0,0,50,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,5000000,0,33,0.647058823529412,1.29411764705882e-07,6.6e-06,0,14473,2,19,0,0,0,3,0,6.6,2218,0,0,33,0,0.8,0,3.8,2,0,1,0,0,0.2,15371,0,221,0,1,772,84,0,0,158,Watford,Arsenal,Swansea,West Ham,Everton,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,0.19607843137254896,3.6995930447650805e-08,1.88679245283019e-06,0,10668,0,4,0,0,0,0,0,1.9,55,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,8946,0,0,0,0,240,8,0,0,29,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,33,0,0,0,0,0,6,0,0,0,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,1,41,2.6,4.4067796610169497e-07,6.94915254237288e-06,0,235623,3,20,0,0,0,1,0,6.9,2862,-6,0,41,6,0.2,0,1.0,4,0,2,0,2,2.0,78955,0,315,0,1,1108,256,0,0,182,Watford,Arsenal,Swansea,West Ham,Everton,2.2,1.4,2.2,1.6,2.3,1.7,3.1,2.0,2.1,1.9,1.9,2.5,1.5,1.7,1.3,2.9,1.3,2.8,1.6,2.1,2.1
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2244,0,0,0,0,0,0,0,0.0,21,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,139,0,101,0,0,0,9,0,0,0,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,1,18,0.3529411764705879,7.35294117647059e-08,3.75e-06,0,9300,1,6,0,0,0,0,0,3.8,1585,-2,0,18,2,0.3,0,1.2,0,0,2,0,0,0.2,17352,0,0,0,0,606,382,0,0,89,Burnley,Man Utd,Leicester,Watford,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,0,2,0.0392156862745098,8.34376303712975e-09,4.25531914893617e-07,0,3575,0,0,0,0,0,0,0,0.4,68,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.1,987,0,110,0,0,13,15,0,0,5,Southampton,Watford,Chelsea,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,HUL,4000000,0,3,0.0588235294117647,1.47058823529412e-08,7.5e-07,0,5584,0,3,0,0,0,0,0,0.8,832,0,0,3,0,0.1,0,0.4,0,0,0,0,0,0.3,14425,0,0,0,0,157,346,0,0,29,Man City,Everton,West Brom,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,6,14,0.27450980392156893,4.99108734402852e-08,2.5454545454545503e-06,0,10592,0,2,0,0,0,1,0,2.5,343,-5,0,14,5,0.3,0,1.4,1,0,0,0,0,0.2,5937,0,226,0,0,127,2507,0,0,40,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2169,0,0,0,0,0,0,0,0.0,21,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,521,0,0,0,0,0,3,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4500000,6,48,3.2,7.11111111111111e-07,1.06666666666667e-05,0,167656,1,18,0,32,0,0,0,10.7,3420,0,0,48,0,0.7,0,3.0,3,0,4,0,0,5.4,96440,0,0,0,1,1350,6137,0,0,237,Burnley,Man Utd,Leicester,Watford,West Ham,2.6,2.4,3.1,2.9,4.6,3.6,2.9,3.6,3.5,4.1,3.5,2.6,2.9,3.4,4.0,4.3,3.1,3.3,2.7,4.2,3.7
Antonio,Valencia,DEF,MUN,5400000,6,46,3.3,6.11111111111111e-07,8.518518518518519e-06,0,502341,3,13,0,0,0,0,0,8.5,3000,-1,0,46,1,0.5,0,2.8,4,0,5,0,0,6.6,362737,0,186,0,1,1231,26328,0,0,270,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,3.6,3.4,4.1,4.4,4.2,4.0,2.0,3.7,3.2,4.4,3.6,3.2,3.7,3.8,2.6,3.2,2.7,3.5,4.3,3.0,3.6
Enner,Valencia,FWD,EVE,5300000,2,19,1.6,3.0188679245283e-07,3.58490566037736e-06,0,152137,0,5,0,0,0,0,0,3.6,1892,-2,0,19,2,0.3,0,1.4,0,0,2,0,1,1.8,94341,0,200,0,0,456,3564,0,0,32,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.9,1.3,1.3,1.4,1.1,0.8,1.4,0.8,1.6,0.8,1.3,1.8,0.9,0.8,1.8,1.7,0.9,1.0,1.1,1.4,0.9
Patrick,van Aanholt,DEF,SUN,5000000,15,56,3.5,7e-07,1.12e-05,0,160794,1,25,0,0,0,3,0,11.2,3251,0,0,56,0,0.8,0,4.0,6,0,2,0,1,4.4,110941,0,369,0,3,1334,15437,0,0,292,Man Utd,Burnley,Liverpool,Stoke,West Brom,2.3,2.6,5.0,5.0,3.2,4.8,3.5,5.1,2.7,4.1,3.0,4.9,2.9,1.9,3.4,5.2,4.2,5.0,3.4,4.2,2.7
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.294117647058824,6.83994528043776e-08,3.4883720930232598e-06,0,16444,1,16,0,0,0,1,0,3.5,1102,-2,0,15,2,0.0,0,0.0,0,0,1,0,0,0.3,17514,0,0,0,1,540,66,0,0,103,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Virgil,van Dijk,DEF,SOU,5700000,2,66,3.9,6.84210526315789e-07,1.1578947368421099e-05,0,254020,3,16,0,0,0,0,0,11.6,11534,2,0,66,-2,1.0,0,5.6,12,0,7,0,0,13.3,295305,0,452,0,2,1530,31754,0,0,375,Tottenham,West Brom,Everton,Burnley,Leicester,5.5,5.0,3.3,3.2,4.5,3.5,5.8,3.0,5.5,3.5,3.9,3.5,5.7,4.8,3.9,4.7,3.3,5.3,4.5,3.7,5.5
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1130,0,0,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,115,0,81,0,0,0,8,0,0,0,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9600000,-2,60,3.5,3.6458333333333295e-07,6.25e-06,0,870949,2,27,0,0,0,5,0,6.3,66254,-4,0,60,4,0.4,0,4.0,6,0,3,0,3,8.3,232082,0,945,0,1,1249,3626,0,1,219,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.0,0.0,0.0,3.6,2.3,2.6,4.0,3.4,4.6,5.2,2.9,3.0,4.1,4.8,2.5,3.5,4.5,2.8,4.5,3.1,4.5
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,392,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,36,0,0,0,13,0,0,0,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,85,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,111,0,0,0,0,0,7,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5700000,2,58,3.4,5.96491228070175e-07,1.01754385964912e-05,0,145057,4,12,0,0,0,0,0,10.2,15002,2,0,58,-2,0.6,0,3.4,2,0,7,0,0,8.9,352147,0,335,0,0,1530,4085,0,0,365,Southampton,Watford,Chelsea,West Brom,Man City,3.2,2.6,3.7,4.3,2.8,2.2,4.0,3.5,4.9,4.3,3.2,4.9,2.4,2.6,4.3,4.9,1.7,4.9,3.6,3.3,3.1
Sam,Vokes,FWD,BUR,5900000,1,55,3.2,5.42372881355932e-07,9.32203389830509e-06,0,163228,0,21,0,0,0,4,0,9.3,13083,-1,0,55,1,0.2,0,1.4,6,0,3,0,1,2.8,240143,0,0,0,0,1244,16134,0,0,163,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,3.7,4.3,2.6,3.9,2.4,4.7,2.2,3.2,3.3,2.9,2.4,2.2,4.0,3.6,2.3,2.1,3.5,3.0,3.8,1.8,4.4
Michel,Vorm,GLK,TOT,4800000,0,9,0.17647058823529396,3.67647058823529e-08,1.875e-06,0,20262,0,1,0,6,0,0,0,1.9,189,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.3,17809,0,3,0,0,236,26,0,0,51,Southampton,Watford,Chelsea,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,25043,0,0,0,0,0,0,0,0.2,244,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,4055,0,0,0,0,3,24,0,0,3,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo,Walcott,MID,ARS,7900000,7,90,5.6,7.08860759493671e-07,1.13924050632911e-05,0,847831,0,16,0,0,0,8,0,11.5,14990,4,-1,90,-4,0.7,1,5.6,6,0,5,0,3,16.4,1408083,0,316,0,2,1341,85640,1,0,281,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,6.5,6.0,5.6,6.3,8.1,7.6,5.1,6.9,5.5,4.1,8.3,6.1,5.4,6.4,6.3,6.7,8.2,4.6,6.8,6.2,7.2
Kyle,Walker,DEF,TOT,6200000,6,79,4.6,7.41935483870968e-07,1.2741935483871001e-05,0,439254,4,11,0,0,0,0,0,12.7,12893,7,0,79,-7,0.8,0,5.2,12,0,7,0,4,38.3,1120823,0,461,0,2,1454,22212,0,0,386,Southampton,Watford,Chelsea,West Brom,Man City,4.9,4.2,5.7,6.4,4.4,3.6,6.0,5.1,6.7,6.5,5.1,6.9,3.8,4.2,6.4,6.9,2.9,6.7,4.9,5.2,4.9
