FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,503,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,113,0,0,0,0,0,1,0,0,0,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,0,62,2.5833333333333304,3.3549783549783603e-07,8.051948051948049e-06,0,300396,1,5,0,0,0,4,0,8.1,2953,-3,0,62,3,0.0,0,0.3,2,0,7,0,2,1.3,202339,0,0,0,1,972,11369,0,0,188,Bournemouth,Watford,West Brom,Man Utd,Man City,2.5,1.9,2.6,1.3,1.3,2.3,1.8,1.9,2.3,1.9,2.8,2.3,1.8,2.1,90.7
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4826,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1387,0,0,0,0,0,13,0,0,0,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3904,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,213,0,0,0,0,0,2,0,0,0,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,30,1.25,2.1551724137931e-07,5.17241379310345e-06,0,12298,2,18,0,0,0,1,0,5.2,90,-2,0,30,2,0.1,0,0.7,0,0,0,0,1,0.1,4037,0,0,0,0,763,71,0,0,118,Stoke,Chelsea,West Ham,Everton,West Brom,0.6,0.6,0.6,0.9,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,44.8
Ayoze,Perez,FWD,NEW,5200000,1,53,2.4,4.615384615384621e-07,1.01923076923077e-05,0,146333,1,17,0,0,0,2,0,10.2,7199,-3,0,53,3,1.0,0,5.0,5,0,4,0,2,1.3,141125,1,0,0,1,1352,8272,0,0,162,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,1.9,1.9,1.9,2.1,1.5,2.3,1.6,2.6,1.9,2.2,1.9,2.4,2.2,1.5,85.4
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,8947,0,0,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,499,0,0,0,0,0,7,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,2,50,2.9,5.37037037037037e-07,9.25925925925926e-06,0,178067,0,13,0,0,0,1,0,9.1,380,-6,1,50,6,0.3,0,1.7,0,0,7,0,3,0.4,70961,0,0,0,0,1139,211,-1,0,168,Man City,Southampton,Chelsea,Huddersfield,Watford,1.4,2.7,1.7,3.5,2.0,2.8,2.2,2.7,3.3,1.4,2.4,2.3,2.4,1.8,69.2
Jordan,Pickford,GLK,EVE,4900000,3,93,3.9,7.959183673469391e-07,1.89795918367347e-05,0,405281,0,39,0,81,0,0,0,19.0,19505,-1,0,93,1,0.5,0,2.3,12,0,6,0,0,8.3,331984,0,0,1,2,2160,11099,0,0,480,Leicester,Arsenal,Crystal Palace,Watford,Burnley,4.4,3.1,5.8,4.5,4.0,5.6,3.8,4.0,5.1,3.4,4.4,3.5,4.9,4.3,62.7
Jeremy,Pied,DEF,SOU,4200000,0,7,0.29166666666666696,6.94444444444445e-08,1.66666666666667e-06,0,5856,0,3,0,0,0,0,0,1.7,148,-3,0,7,3,0.4,0,1.7,1,0,0,0,1,0.1,3046,0,0,0,0,180,307,0,0,47,Brighton,West Brom,Liverpool,Burnley,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.0
Erik,Pieters,DEF,STK,4700000,6,41,2.0,4.25531914893617e-07,8.72340425531915e-06,0,52025,1,37,0,0,0,0,0,8.7,955,-3,0,41,3,0.9,0,4.0,0,0,4,0,0,0.4,19373,0,0,0,0,1750,4811,0,0,275,Watford,Bournemouth,Brighton,Leicester,Southampton,1.9,1.1,2.2,1.0,1.5,1.4,1.5,1.0,1.7,1.6,1.8,1.3,2.9,1.2,48.0
Paul,Pogba,MID,MUN,8000000,2,88,3.6666666666666696,4.58333333333333e-07,1.1e-05,0,2383322,2,10,0,0,0,3,0,11.0,58222,0,0,88,0,1.0,0,8.3,9,0,8,0,11,15.3,2012739,0,0,0,3,1222,66833,0,1,321,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,2.4,4.8,3.4,3.5,2.7,3.4,2.8,4.6,2.0,4.5,3.3,4.4,2.7,3.6,139.2
Nick,Pope,GLK,BUR,4800000,2,97,4.6,9.58333333333333e-07,2.02083333333333e-05,0,199100,2,17,0,66,0,0,0,20.2,19277,3,0,97,-3,0.4,0,2.0,12,0,9,0,0,8.5,620775,0,0,0,2,1854,43244,0,0,436,Newcastle,Man City,Swansea,Southampton,Everton,5.0,4.8,4.8,5.9,5.1,5.7,6.2,4.7,6.0,5.2,5.3,6.7,4.4,5.3,47.8
Alex,Pritchard,MID,HUD,5500000,1,2,0.0833333333333333,1.51515151515151e-08,3.63636363636364e-07,0,347,0,1,0,0,0,0,0,0.4,192,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.0,1148,0,0,0,0,84,199,0,0,4,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Sebastian,Prodl,DEF,WAT,4300000,1,18,0.75,1.74418604651163e-07,4.18604651162791e-06,0,29386,2,14,0,0,0,0,0,4.2,292,-2,0,18,2,0.1,0,0.3,0,0,2,0,0,0.2,11570,0,0,0,0,693,182,0,0,126,Stoke,Chelsea,West Ham,Everton,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,17.3
Davy,Propper,MID,BHA,5300000,2,61,2.5,4.71698113207547e-07,1.15094339622642e-05,0,13465,2,33,0,0,0,0,0,11.5,220,-2,0,61,2,0.3,0,1.7,1,0,8,0,2,0.1,8914,0,0,0,0,2145,98,0,0,317,Southampton,West Ham,Stoke,Swansea,Arsenal,1.6,2.4,1.5,2.7,2.6,2.0,1.2,2.2,2.9,1.4,1.9,1.5,1.8,1.2,72.1
Marc,Pugh,MID,BOU,4700000,0,24,1.0,2.1276595744680897e-07,5.1063829787234e-06,0,6389,2,15,0,0,0,0,0,5.1,102,-3,0,24,3,0.1,0,0.7,0,0,4,0,0,0.1,2772,0,0,0,0,786,72,0,0,73,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,43.7
Jason,Puncheon,MID,CRY,4500000,0,11,0.4583333333333329,1.0185185185185199e-07,2.44444444444444e-06,0,64826,5,14,0,0,0,0,0,2.4,498,-5,0,11,5,0.0,0,0.0,0,0,0,0,0,0.3,12808,0,0,0,0,574,25,0,0,38,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,1,28,1.16666666666667,2.53623188405797e-07,6.08695652173913e-06,0,437927,2,14,0,0,0,0,0,6.1,13477,1,0,28,-1,0.2,0,0.7,0,0,2,0,3,5.6,500385,0,0,0,0,736,14817,0,0,110,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.7,0.6,0.9,0.6,0.6,0.7,0.9,0.6,0.6,0.8,0.6,0.9,0.6,0.8,53.0
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,736,0,0,0,0,0,0,0,0.0,69,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1130,0,0,0,0,0,117,0,0,0,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,5000000,0,0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,62,0,0,0,0,0,62,0,0,0,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,7403,0,0,0,0,0,0,0,0.0,436,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,16403,0,0,0,0,0,24,0,0,0,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,0,82,5.1,7.391304347826091e-07,1.18840579710145e-05,0,833897,0,14,0,0,0,3,0,11.9,9567,-1,0,82,1,0.0,0,0.3,7,0,7,0,8,2.7,839509,0,0,0,1,1212,11957,0,0,312,Swansea,Everton,Tottenham,Man City,Brighton,5.5,7.6,3.6,4.8,4.0,6.2,4.1,6.8,6.5,5.0,6.8,3.0,6.4,4.5,123.3
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,950,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,129,0,0,0,0,0,3,0,0,0,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.125,3.2051282051282105e-08,7.69230769230769e-07,0,688359,0,1,0,0,0,0,0,0.8,12035,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,9.0,272746,0,0,0,0,64,9734,0,0,12,Arsenal,Leicester,Burnley,Brighton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7500000,1,73,3.0,4e-07,9.73333333333333e-06,0,1009859,2,12,0,0,0,4,0,9.6,45544,0,1,73,0,0.1,0,1.0,6,0,8,0,5,6.5,996710,0,0,0,0,1302,7272,-1,0,267,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,2.1,3.8,2.7,2.3,2.4,3.0,2.3,3.1,2.3,3.5,2.7,3.2,2.4,3.3,130.7
Nathan,Redmond,MID,SOU,5900000,0,47,2.2,3.7288135593220294e-07,7.96610169491525e-06,0,368986,3,22,0,0,0,0,0,8.0,1733,-6,0,47,6,0.1,0,0.3,2,0,4,0,3,1.6,82847,0,0,0,0,1369,405,0,0,200,Brighton,West Brom,Liverpool,Burnley,Stoke,1.8,1.5,1.3,1.4,1.7,1.7,1.9,1.4,1.2,1.4,1.3,1.9,1.8,1.1,95.6
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667e-07,8.54166666666667e-06,0,73640,5,26,0,0,0,0,0,8.5,1350,-2,0,41,2,0.2,0,1.0,3,0,5,0,0,0.6,21756,0,0,0,0,1426,27,0,0,263,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,2.0,1.8,2.7,2.5,2.7,2.3,2.9,1.6,2.2,1.6,2.3,43.1
Declan,Rice,DEF,WHU,4400000,1,12,0.5,1.13636363636364e-07,2.7272727272727298e-06,0,2677,1,11,0,0,0,0,0,2.7,161,-1,0,12,1,0.3,0,1.3,0,0,0,0,0,0.1,3633,0,0,0,0,443,261,0,0,78,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.3
,Richarlison,MID,WAT,6300000,2,103,4.3,6.82539682539682e-07,1.63492063492064e-05,0,1415760,3,41,0,0,0,5,0,16.3,81853,3,0,103,-3,0.3,0,2.0,4,0,6,0,8,12.2,1970619,0,0,0,2,2072,37171,0,0,258,Stoke,Chelsea,West Ham,Everton,West Brom,4.1,4.0,4.1,5.8,5.2,3.7,3.2,5.0,4.4,4.4,4.6,3.5,4.8,3.0,170.6
Jairo,Riedewald,DEF,CRY,4700000,1,18,0.75,1.5957446808510598e-07,3.82978723404255e-06,0,16159,0,4,0,0,0,0,0,3.8,110,-3,0,18,3,0.5,0,2.3,0,0,2,0,0,0.1,1334,0,0,0,0,310,106,0,0,82,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,6.7
Matt,Ritchie,MID,NEW,5400000,0,72,3.3,6.11111111111111e-07,1.3333333333333301e-05,0,473609,3,27,0,0,0,0,0,13.3,6492,-6,1,72,6,0.3,0,1.7,6,0,5,0,7,1.8,386487,0,0,0,1,1823,1430,-1,0,336,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,3.0,2.6,2.5,3.1,2.0,3.1,2.2,3.9,2.6,3.6,3.4,3.6,2.8,2.7,128.0
Connor,Roberts,DEF,SWA,4000000,0,1,0.0416666666666667,1.04166666666667e-08,2.5e-07,0,1359,0,1,0,0,0,0,0,0.3,712,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,4880,0,0,0,0,25,1894,0,0,3,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,4700000,1,40,1.6666666666666698,3.54609929078014e-07,8.510638297872341e-06,0,170496,2,11,0,0,0,0,0,8.5,9793,-3,0,40,3,0.1,0,0.7,3,0,4,0,1,2.9,238625,0,0,0,1,974,13278,0,0,202,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,0.9,1.3,1.1,1.7,1.2,0.8,1.5,1.8,0.8,1.2,0.8,1.5,1.1,1.7,45.4
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,366,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,83,0,0,0,0,0,5,0,0,0,Newcastle,Man City,Swansea,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,8588,0,0,0,0,0,0,0,0.0,163,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1302,0,0,0,0,0,59,0,0,0,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1.125,2.29591836734694e-07,5.51020408163265e-06,0,66031,2,11,0,0,0,2,0,5.5,2413,-1,0,27,1,0.1,0,0.3,1,0,4,0,0,0.5,48046,0,0,0,0,784,629,0,1,69,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.7,0.6,0.9,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,2878,0,0,0,0,0,0,0,0.0,223,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5376,0,0,0,0,0,390,0,0,0,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5500000,9,65,2.8,5.09090909090909e-07,1.18181818181818e-05,0,192363,2,23,0,0,0,4,0,11.8,9362,-5,0,65,5,1.0,0,5.3,5,0,7,0,1,1.9,164129,0,0,0,0,1763,65873,0,0,182,Man City,Southampton,Chelsea,Huddersfield,Watford,2.0,3.1,1.4,3.5,2.5,3.1,2.4,2.7,2.8,1.7,2.7,2.4,2.7,2.2,113.7
Marcos,Rojo,DEF,MUN,5400000,0,9,0.375,6.94444444444444e-08,1.66666666666667e-06,0,19317,5,7,0,0,0,0,0,1.7,1662,-1,0,9,1,0.6,0,3.0,3,0,1,0,0,0.2,21483,0,0,0,0,384,236,0,0,56,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.4
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,6465,0,0,0,0,0,0,0,0.0,131,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1373,0,0,0,0,0,68,0,0,0,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,2,49,2.2,3.6666666666666704e-07,8.166666666666671e-06,0,135331,3,25,0,0,0,3,0,8.2,3224,-5,0,49,5,0.5,0,3.0,0,0,3,0,1,0.6,72398,0,0,0,0,1560,3137,0,0,116,Man City,Southampton,Chelsea,Huddersfield,Watford,1.3,2.1,1.1,2.5,1.7,2.2,1.6,1.9,2.0,1.1,1.9,1.6,1.9,1.5,82.0
Wayne,Rooney,FWD,EVE,7400000,1,95,4.8,6.48648648648649e-07,1.28378378378378e-05,0,1980533,5,24,0,0,0,10,0,12.8,111995,-1,0,95,1,0.1,2,1.0,19,0,4,0,3,12.9,1769038,0,0,0,2,1457,21483,0,0,382,Leicester,Arsenal,Crystal Palace,Watford,Burnley,6.5,3.7,6.6,5.6,4.8,6.8,5.6,5.7,5.9,5.0,6.3,4.8,6.5,4.8,124.6
Danny,Rose,DEF,TOT,6400000,0,14,0.583333333333333,9.11458333333333e-08,2.1875e-06,0,34448,1,7,0,0,0,0,0,2.2,682,-1,0,14,1,0.0,0,0.0,0,0,2,0,0,0.3,20281,0,0,0,0,448,41,0,0,91,Man Utd,Liverpool,Arsenal,Crystal Palace,Huddersfield,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.125,3.2051282051282105e-08,7.69230769230769e-07,0,218186,0,3,0,0,0,0,0,0.8,5773,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.6,250519,0,0,0,0,163,7466,0,0,22,Southampton,West Ham,Stoke,Swansea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,0,12,0.5,9.803921568627449e-08,2.3529411764705897e-06,0,5091,1,9,0,0,0,0,0,2.4,46,-4,0,12,4,0.1,0,0.3,0,0,1,0,0,0.1,1370,0,0,0,0,319,19,0,0,40,Arsenal,Leicester,Burnley,Brighton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.8
Antonio,Rudiger,DEF,CHE,5900000,6,87,5.1,8.644067796610171e-07,1.4745762711864402e-05,0,179017,3,10,0,0,0,2,0,14.7,12483,-1,0,87,1,0.7,0,4.0,8,0,9,0,1,4.2,258160,0,0,0,2,1464,39765,0,0,399,Bournemouth,Watford,West Brom,Man Utd,Man City,6.2,6.7,6.8,5.2,5.3,7.4,6.2,6.5,7.4,6.4,7.4,5.5,7.1,5.7,55.2
Mathew,Ryan,GLK,BHA,4500000,2,90,3.8,8.444444444444441e-07,2e-05,0,75235,0,33,0,79,0,0,0,20.0,6991,0,0,90,0,0.4,0,2.0,7,0,8,0,0,2.5,169989,0,0,0,2,2160,16696,0,0,457,Southampton,West Ham,Stoke,Swansea,Arsenal,3.9,5.4,3.6,4.3,5.0,2.6,3.1,4.2,5.2,4.4,4.5,3.8,4.5,3.5,54.4
Abdelhamid,Sabiri,MID,HUD,4800000,1,10,0.4166666666666671,8.68055555555556e-08,2.08333333333333e-06,0,1019,1,5,0,0,0,0,0,2.1,17,-2,0,10,2,0.1,0,0.3,0,0,1,0,1,0.0,998,0,0,0,0,217,22,0,0,30,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,0.33333333333333304,7.575757575757571e-08,1.81818181818182e-06,0,3299,0,2,0,0,0,1,0,1.8,111,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3955,0,0,0,0,83,97,0,0,27,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.0,1.81818181818182e-07,4.3636363636363605e-06,0,28739,2,11,0,0,0,2,0,4.4,928,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.2,28537,0,0,0,0,294,212,0,0,65,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.6,21.2
Mamadou,Sakho,DEF,CRY,4700000,0,40,1.6666666666666698,3.54609929078014e-07,8.510638297872341e-06,0,128998,1,16,0,0,0,1,0,8.5,1039,-3,0,40,3,0.0,0,0.0,10,0,2,0,1,0.4,133444,0,0,0,1,834,1798,0,0,210,West Ham,Newcastle,Everton,Tottenham,Man Utd,1.1,1.2,0.8,1.3,1.3,1.1,0.9,1.5,0.8,1.7,1.2,1.2,1.0,1.4,32.4
Bakary,Sako,MID,CRY,4900000,2,35,1.4583333333333302,2.97619047619048e-07,7.142857142857139e-06,0,9712,0,10,0,0,0,3,0,7.1,1395,-1,0,35,1,0.8,0,4.0,1,0,1,0,0,0.3,19848,0,0,0,0,426,5507,0,0,116,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.7,1.0,0.8,0.8,0.7,0.7,0.7,0.7,0.7,1.0,0.7,0.9,0.7,1.1,46.9
Mohamed,Salah,MID,LIV,10300000,2,181,7.9,7.66990291262136e-07,1.75728155339806e-05,0,1763808,0,21,0,0,0,18,0,17.7,24942,13,-1,181,-13,0.4,1,4.3,18,0,8,0,8,55.6,3299522,0,0,0,7,1763,91248,1,0,520,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,8.8,10.4,9.8,11.6,11.2,7.0,10.7,8.9,9.2,11.4,9.1,11.5,8.5,11.6,279.4
Renato,Sanches,MID,SWA,4300000,0,20,0.833333333333333,1.93798449612403e-07,4.65116279069767e-06,0,164718,1,10,0,0,0,0,0,4.5,1034,-7,1,20,7,0.2,0,0.7,0,0,2,0,0,0.3,169849,0,0,0,0,699,266,-1,0,83,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,27.0
Alexis,Sanchez,MID,MUN,11700000,0,97,5.1,4.3589743589743606e-07,8.29059829059829e-06,0,363028,4,21,0,0,0,7,0,8.3,12239,-3,0,97,3,0.1,0,0.7,8,0,7,0,5,3.9,396816,0,0,0,2,1501,85022,0,0,303,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,4.1,7.4,5.6,5.7,4.6,5.5,4.7,7.1,3.5,7.0,5.4,6.9,4.5,5.9,217.4
Davinson,Sanchez,DEF,TOT,6000000,0,52,2.9,4.83333333333333e-07,8.66666666666667e-06,0,50121,1,13,0,0,0,0,0,8.7,3115,0,0,52,0,0.3,0,2.0,1,0,7,0,0,0.5,62622,1,0,0,0,1460,564,0,1,312,Man Utd,Liverpool,Arsenal,Crystal Palace,Huddersfield,2.9,2.4,3.4,3.5,3.5,2.1,2.8,2.8,2.5,2.5,2.8,3.3,2.2,2.7,43.9
,Sandro,FWD,EVE,7000000,0,10,0.4166666666666671,5.95238095238095e-08,1.4285714285714301e-06,0,73612,0,7,0,0,0,0,0,1.4,340,-5,1,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7703,0,0,0,0,275,143,-1,0,21,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Leroy,Sane,MID,MCI,8400000,5,118,4.91666666666667,5.8531746031746e-07,1.4047619047619e-05,0,1891862,4,15,0,0,0,7,0,14.0,211708,-1,0,118,1,0.7,0,5.7,11,0,7,0,10,9.4,2060697,0,0,0,3,1542,49074,0,0,419,West Brom,Burnley,Leicester,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,5.0,5.9,6.1,4.6,4.3,6.4,4.9,6.7,5.4,181.6
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2975,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,224,0,0,0,0,0,29,0,0,0,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,-1,6,0.25,5.68181818181818e-08,1.36363636363636e-06,0,1010,1,13,0,0,0,0,0,1.4,165,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.0,2005,0,0,0,0,434,1012,0,0,72,Southampton,West Ham,Stoke,Swansea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.3
Christopher,Schindler,DEF,HUD,4600000,1,66,2.9,6.30434782608696e-07,1.43478260869565e-05,0,305380,4,37,0,0,0,0,0,14.3,15344,1,0,66,-1,0.2,0,0.7,12,0,6,0,2,3.5,417194,0,0,0,4,2036,2502,0,1,451,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,3.5,1.8,3.0,1.9,1.9,3.0,4.4,2.1,2.4,3.5,2.5,2.9,1.8,3.6,79.0
