FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Pedro,MID,CHE,7700000,2,66,2.53846153846154,3.2967032967033e-07,8.571428571428571e-06,0,312159,1,9,0,0,0,4,0,8.6,7352,-3,0,66,3,0.2,0,1.3,2,0,7,0,2,1.2,208100,0,0,0,1,1125,1043,0,0,208,West Brom,Man Utd,Man City,Crystal Palace,Burnley,2.5,1.3,1.3,2.2,1.8,1.8,2.4,1.9,2.7,2.0,1.7,2.1,104.9
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4926,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1417,0,0,0,0,0,15,0,0,0,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3914,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,220,0,0,0,0,0,5,0,0,0,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,9,40,1.53846153846154,2.6525198938992e-07,6.89655172413793e-06,0,12562,2,19,0,0,0,2,0,6.9,178,-2,0,40,2,0.5,0,3.0,0,0,0,0,2,0.1,4835,0,0,0,0,806,734,0,0,151,West Ham,Everton,West Brom,Arsenal,Liverpool,0.8,1.3,1.1,0.8,0.8,1.0,0.9,0.8,0.9,0.8,1.0,0.8,57.7
Ayoze,Perez,FWD,NEW,5200000,5,60,2.5,4.807692307692311e-07,1.15384615384615e-05,0,161140,1,19,0,0,0,2,0,11.5,6207,-3,0,60,3,0.6,0,3.3,5,0,4,0,3,1.2,148263,1,0,0,1,1515,4796,0,0,182,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,2.2,2.2,1.7,2.4,1.7,2.7,2.1,2.4,2.0,2.6,2.2,1.6,96.4
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9002,0,0,0,0,0,0,0,0.0,30,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,512,0,0,0,0,0,5,0,0,0,Tottenham,Man City,Brighton,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,1,51,2.7,5e-07,9.44444444444444e-06,0,178862,2,18,0,0,0,1,0,9.4,461,-6,0,51,6,0.3,0,1.5,0,0,7,0,3,0.4,71459,0,0,0,0,1264,104,0,0,172,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,1.6,3.2,1.7,2.6,2.0,2.4,2.7,1.4,2.0,2.0,2.2,1.6,72.9
Jordan,Pickford,GLK,EVE,4900000,0,95,3.7,7.55102040816327e-07,1.9387755102040803e-05,0,437503,0,45,0,83,0,0,0,19.4,16281,-1,0,95,1,0.4,0,1.8,12,0,6,0,0,8.0,343725,0,0,1,2,2340,7300,0,0,503,Crystal Palace,Watford,Burnley,Brighton,Stoke,5.5,4.1,3.7,5.2,3.6,3.9,4.7,3.1,4.0,3.2,4.6,3.8,65.1
Jeremy,Pied,DEF,SOU,4200000,0,7,0.269230769230769,6.410256410256409e-08,1.66666666666667e-06,0,6087,0,3,0,0,0,0,0,1.7,118,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3203,0,0,0,0,180,50,0,0,47,Liverpool,Burnley,Stoke,Newcastle,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.0
Erik,Pieters,DEF,STK,4700000,1,47,2.1,4.4680851063829794e-07,1e-05,0,53396,2,39,0,0,0,0,0,10.0,697,-3,0,47,3,0.6,0,3.0,0,0,5,0,0,0.4,22644,0,0,0,0,1930,1954,0,0,310,Brighton,Leicester,Southampton,Man City,Everton,2.4,1.2,1.7,1.6,1.7,1.3,1.9,1.6,2.0,1.5,3.0,1.3,52.5
Paul,Pogba,MID,MUN,8000000,1,91,3.5,4.375e-07,1.1375e-05,0,2525340,2,12,0,0,0,3,0,11.4,97406,0,0,91,0,0.5,0,4.0,9,0,8,0,11,14.6,2112873,0,0,0,3,1309,24390,0,1,340,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,3.0,3.4,2.4,3.1,2.7,4.0,1.8,4.3,2.9,4.2,2.3,3.4,142.8
Nick,Pope,GLK,BUR,4900000,5,113,4.9,1e-06,2.3061224489795898e-05,0,224313,2,19,0,75,0,0,0,23.1,8929,4,-1,113,-4,1.0,0,5.0,16,0,9,0,0,9.7,709783,0,0,1,3,2034,57781,1,0,489,Swansea,Southampton,Everton,West Ham,Chelsea,5.3,6.4,5.7,6.1,6.2,5.2,6.4,5.9,5.9,7.1,5.4,5.5,56.9
Alex,Pritchard,MID,HUD,5400000,0,2,0.0769230769230769,1.42450142450142e-08,3.7037037037037e-07,0,691,0,1,0,0,0,0,0,0.4,180,-1,1,2,1,0.1,0,0.5,0,0,0,0,0,0.0,1301,0,0,0,0,84,58,-1,0,4,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Sebastian,Prodl,DEF,WAT,4300000,1,25,0.961538461538462,2.2361359570661897e-07,5.81395348837209e-06,0,29970,3,15,0,0,0,0,0,5.8,313,-2,0,25,2,0.5,0,2.0,0,0,3,0,0,0.2,13502,0,0,0,0,873,1094,0,0,155,West Ham,Everton,West Brom,Arsenal,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,22.9
Davy,Propper,MID,BHA,5300000,5,68,2.6,4.90566037735849e-07,1.28301886792453e-05,0,13867,2,35,0,0,0,0,0,12.8,234,-2,0,68,2,0.5,0,2.8,1,0,8,0,3,0.1,9433,0,0,0,0,2325,311,0,0,349,Stoke,Swansea,Arsenal,Everton,Man City,1.6,2.5,2.7,2.0,1.3,2.5,3.0,1.5,2.1,1.6,2.0,1.3,78.9
Marc,Pugh,MID,BOU,4700000,1,26,1.0,2.1276595744680897e-07,5.5319148936170195e-06,0,6527,2,15,0,0,0,0,0,5.5,79,-3,0,26,3,0.2,0,0.8,0,0,4,0,0,0.1,2841,0,0,0,0,794,38,0,0,80,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.0
Jason,Puncheon,MID,CRY,4500000,0,11,0.42307692307692296,9.401709401709401e-08,2.44444444444444e-06,0,65474,5,14,0,0,0,0,0,2.4,325,-5,0,11,5,0.0,0,0.0,0,0,0,0,0,0.3,12842,0,0,0,0,574,14,0,0,38,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,2,31,1.1923076923076898,2.59197324414716e-07,6.739130434782611e-06,0,471710,2,17,0,0,0,0,0,6.7,14479,1,0,31,-1,0.2,0,1.0,0,0,2,0,3,5.4,525054,0,0,0,0,853,15083,0,0,124,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.9,0.6,0.6,0.8,0.9,0.6,0.6,0.8,0.6,0.9,0.6,0.8,55.9
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,873,0,0,0,0,0,0,0,0.0,87,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1444,0,0,0,0,0,172,0,0,0,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,5000000,0,0,0.0,0.0,0.0,0,61,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,130,0,0,0,0,0,19,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,7958,0,0,0,0,0,0,0,0.0,288,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,16443,0,0,0,0,0,21,0,0,0,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,7000000,20,104,5.8,8.285714285714291e-07,1.4857142857142902e-05,0,851016,0,18,0,0,0,6,0,14.9,10745,0,-1,104,0,0.8,0,5.8,10,0,7,0,8,5.0,988090,0,0,0,2,1376,138075,1,0,389,Tottenham,Man City,Brighton,Watford,Leicester,4.2,6.0,4.8,7.4,5.2,8.1,7.6,6.0,8.5,3.6,7.7,5.6,143.1
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,965,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,134,0,0,0,0,0,2,0,0,0,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.115384615384615,2.95857988165681e-08,7.69230769230769e-07,0,711325,0,1,0,0,0,0,0,0.8,15648,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,8.7,284726,0,0,0,0,64,3484,0,0,12,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7400000,1,74,3.0,4.05405405405405e-07,1e-05,0,1059357,2,12,0,0,0,4,0,9.9,22752,-1,1,74,1,0.1,0,0.8,6,0,8,0,5,5.8,1005573,0,0,0,0,1321,4206,-1,0,270,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,2.6,2.5,2.4,3.0,2.2,3.2,2.2,3.7,2.5,3.4,2.3,3.3,131.1
Nathan,Redmond,MID,SOU,5900000,1,48,2.2,3.7288135593220294e-07,8.13559322033898e-06,0,371881,3,22,0,0,0,0,0,8.1,1467,-6,0,48,6,0.1,0,0.3,2,0,4,0,3,1.6,83244,0,0,0,0,1371,163,0,0,205,Liverpool,Burnley,Stoke,Newcastle,Swansea,1.3,1.5,1.7,1.7,1.6,1.5,1.2,1.4,1.4,1.8,1.8,1.1,98.0
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667e-07,8.54166666666667e-06,0,74723,5,26,0,0,0,0,0,8.5,414,-2,0,41,2,0.0,0,0.0,3,0,5,0,0,0.6,21906,0,0,0,0,1426,134,0,0,263,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,2.0,1.8,2.8,2.7,2.8,2.1,3.0,1.9,2.3,1.7,2.4,43.1
Declan,Rice,DEF,WHU,4400000,1,15,0.576923076923077,1.3111888111888098e-07,3.40909090909091e-06,0,2903,1,14,0,0,0,0,0,3.4,124,-1,0,15,1,0.3,0,1.3,0,0,0,0,0,0.1,4101,0,0,0,0,598,163,0,0,104,Watford,Liverpool,Swansea,Burnley,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.9
,Richarlison,MID,WAT,6200000,2,108,4.2,6.7741935483871e-07,1.74193548387097e-05,0,1561417,4,41,0,0,0,5,0,17.4,74088,2,0,108,-2,0.4,0,2.3,4,0,8,0,8,10.3,2007336,0,0,0,2,2203,19185,0,0,261,West Ham,Everton,West Brom,Arsenal,Liverpool,4.2,5.6,5.1,3.4,3.1,4.7,4.3,4.3,4.5,3.3,4.7,2.8,179.9
Jairo,Riedewald,DEF,CRY,4700000,0,18,0.6923076923076921,1.47299509001637e-07,3.82978723404255e-06,0,16357,0,4,0,0,0,0,0,3.8,96,-3,0,18,3,0.4,0,1.8,0,0,2,0,0,0.1,1389,0,0,0,0,310,23,0,0,82,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,6.7
Matt,Ritchie,MID,NEW,5400000,2,75,3.1,5.74074074074074e-07,1.3888888888888901e-05,0,484845,3,29,0,0,0,0,0,13.9,5388,-6,0,75,6,0.2,0,1.3,6,0,5,0,7,1.6,387775,0,0,0,1,1931,419,0,0,353,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,2.4,2.8,1.9,2.7,2.0,3.6,2.4,3.2,3.0,3.4,2.5,2.5,135.4
Connor,Roberts,DEF,SWA,4000000,0,1,0.0384615384615385,9.61538461538462e-09,2.5e-07,0,3037,0,1,0,0,0,0,0,0.3,1079,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,9968,0,0,0,0,25,2987,0,0,3,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,4700000,1,47,1.80769230769231,3.84615384615385e-07,1e-05,0,181689,2,13,0,0,0,0,0,10.0,5274,-3,0,47,3,0.5,0,2.3,3,0,5,0,1,3.4,279171,0,0,0,1,1154,28125,0,0,239,Southampton,West Ham,Newcastle,Man Utd,Watford,1.3,1.9,1.3,0.9,1.7,2.0,0.9,1.2,1.0,1.7,1.2,1.9,51.2
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,375,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,87,0,0,0,0,0,1,0,0,0,Swansea,Southampton,Everton,West Ham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,8805,0,0,0,0,0,0,0,0.0,125,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1408,0,0,0,0,0,56,0,0,0,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1.03846153846154,2.1193092621664103e-07,5.51020408163265e-06,0,69890,2,11,0,0,0,2,0,5.5,1818,-1,0,27,1,0.0,0,0.0,1,0,4,0,0,0.4,48288,0,0,0,0,784,118,0,1,69,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.0,0.8,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,3519,0,0,0,0,0,0,0,0.0,321,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5424,0,0,0,0,0,18,0,0,0,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5500000,1,68,2.7,4.90909090909091e-07,1.2363636363636399e-05,0,228160,2,26,0,0,0,4,0,12.1,26404,-5,1,68,5,0.8,0,4.3,5,0,7,0,1,2.0,205486,0,0,0,0,1881,7144,-1,0,189,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,1.4,3.3,2.2,3.0,2.2,2.6,2.7,1.5,2.5,2.2,2.6,2.1,115.7
Marcos,Rojo,DEF,MUN,5400000,7,16,0.615384615384615,1.13960113960114e-07,2.96296296296296e-06,0,20553,5,7,0,0,0,0,0,3.0,589,-1,0,16,1,0.3,0,1.8,4,0,2,0,0,0.2,24371,0,0,0,0,474,2563,0,0,88,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,6607,0,0,0,0,0,0,0,0.0,71,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1472,0,0,0,0,0,56,0,0,0,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,6,56,2.3,3.83333333333333e-07,9.33333333333333e-06,0,139761,4,30,0,0,0,4,0,9.3,1959,-5,0,56,5,0.5,0,2.8,0,0,3,0,1,0.6,76824,0,0,0,0,1727,3000,0,0,150,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,1.2,2.6,1.7,2.4,1.7,2.0,2.1,1.2,1.9,1.7,2.0,1.6,89.7
Wayne,Rooney,FWD,EVE,7300000,0,97,4.6,6.301369863013699e-07,1.32876712328767e-05,0,2139218,5,25,0,0,0,10,0,13.3,73794,-2,0,97,2,0.1,2,1.0,19,0,4,0,3,10.6,1796407,0,0,0,2,1537,16581,0,0,387,Crystal Palace,Watford,Burnley,Brighton,Stoke,6.3,5.0,4.4,6.5,5.3,5.6,5.5,4.5,6.0,4.5,6.1,4.5,125.6
Danny,Rose,DEF,TOT,6400000,0,14,0.538461538461538,8.41346153846154e-08,2.1875e-06,0,34892,1,7,0,0,0,0,0,2.2,272,-1,0,14,1,0.0,0,0.0,0,0,2,0,0,0.3,20768,0,0,0,0,448,338,0,0,91,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.115384615384615,2.95857988165681e-08,7.69230769230769e-07,0,227852,0,3,0,0,0,0,0,0.8,5331,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.6,257901,0,0,0,0,163,4486,0,0,22,Stoke,Swansea,Arsenal,Everton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,1,14,0.538461538461538,1.0558069381598801e-07,2.7450980392156897e-06,0,5161,1,9,0,0,0,0,0,2.7,39,-4,0,14,4,0.1,0,0.5,0,0,1,0,0,0.1,1441,0,0,0,0,321,49,0,0,45,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.8
Antonio,Rudiger,DEF,CHE,5900000,0,88,4.9,8.30508474576271e-07,1.4915254237288098e-05,0,219095,3,13,0,0,0,2,0,14.9,23815,-1,0,88,1,0.6,0,3.3,8,0,9,0,1,3.9,278153,0,0,0,2,1526,9562,0,0,412,West Brom,Man Utd,Man City,Crystal Palace,Burnley,6.4,4.9,5.0,7.0,6.0,6.2,7.1,6.2,6.9,5.3,6.5,5.3,59.3
Mathew,Ryan,GLK,BHA,4500000,2,94,3.6,8e-07,2.0888888888888897e-05,0,85904,0,35,0,81,0,0,0,20.9,6030,0,0,94,0,0.4,0,1.8,7,0,8,0,0,2.6,181974,0,0,0,2,2340,4187,0,0,478,Stoke,Swansea,Arsenal,Everton,Man City,3.4,4.0,5.1,2.4,2.8,4.0,4.8,4.1,4.3,3.6,4.4,3.3,55.5
Abdelhamid,Sabiri,MID,HUD,4800000,0,10,0.384615384615385,8.01282051282051e-08,2.08333333333333e-06,0,1044,1,5,0,0,0,0,0,2.1,18,-2,0,10,2,0.1,0,0.3,0,0,1,0,1,0.0,1015,0,0,0,0,217,13,0,0,30,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3600,0,2,0,0,0,1,0,1.8,136,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3974,0,0,0,0,83,4,0,0,27,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,29879,2,11,0,0,0,2,0,4.4,439,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.2,28560,0,0,0,0,294,6,0,0,65,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4700000,1,41,1.57692307692308,3.35515548281506e-07,8.72340425531915e-06,0,131896,1,16,0,0,0,1,0,8.7,1908,-3,0,41,3,0.1,0,0.3,10,0,2,0,1,0.5,142616,0,0,0,1,877,1688,0,0,214,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.8,1.2,1.2,0.9,0.8,1.3,0.8,1.5,1.1,1.1,0.9,1.3,33.8
Bakary,Sako,MID,CRY,4900000,0,36,1.38461538461538,2.82574568288854e-07,7.346938775510201e-06,0,18715,0,10,0,0,0,3,0,7.3,3147,-1,0,36,1,0.6,0,3.0,1,0,1,0,0,0.1,20292,0,0,0,0,466,35,0,0,115,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,0.7,0.9,0.7,1.0,46.9
Mohamed,Salah,MID,LIV,10400000,15,204,8.2,7.88461538461538e-07,1.96153846153846e-05,0,1794570,0,23,0,0,0,21,0,19.6,7014,14,-1,204,-14,0.9,1,9.0,21,0,9,0,8,57.7,3448592,0,0,0,8,1935,108092,1,0,588,Southampton,West Ham,Newcastle,Man Utd,Watford,10.4,12.0,11.4,7.6,11.0,9.7,9.7,11.6,9.7,11.9,9.5,12.0,304.0
Renato,Sanches,MID,SWA,4300000,0,20,0.7692307692307689,1.78890876565295e-07,4.65116279069767e-06,0,166634,1,10,0,0,0,0,0,4.7,982,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.2,170259,0,0,0,0,699,185,0,0,83,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27.0
Alexis,Sanchez,MID,MUN,11800000,5,104,5.0,4.2372881355932204e-07,8.813559322033901e-06,0,386887,5,23,0,0,0,8,0,8.8,14441,-2,0,104,2,0.2,1,1.8,8,0,8,0,5,5.2,495944,0,0,0,2,1681,41537,0,0,331,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,5.2,5.7,4.3,5.3,4.7,6.5,3.2,7.0,5.0,6.8,4.1,5.8,240.6
Davinson,Sanchez,DEF,TOT,6000000,2,60,3.0,5e-07,1e-05,0,52514,1,14,0,0,0,0,0,10.0,1246,0,0,60,0,0.6,0,3.5,1,0,8,0,0,0.5,64975,1,0,0,0,1620,1388,0,1,353,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,4.0,3.6,3.7,2.2,2.9,2.6,2.7,2.8,2.8,3.6,2.3,3.0,47.8
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,74317,0,7,0,0,0,0,0,1.4,326,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7734,0,0,0,0,275,1,0,0,21,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8300000,0,118,4.53846153846154,5.46802594995366e-07,1.4216867469879502e-05,0,2062461,4,15,0,0,0,7,0,14.2,51906,-2,0,118,2,0.4,0,3.0,11,0,7,0,10,6.4,2061963,0,0,0,3,1542,657,0,0,419,Leicester,Arsenal,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,5.2,4.4,3.6,5.3,4.6,6.1,4.7,181.6
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,3008,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,262,0,0,0,0,0,23,0,0,0,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,2,10,0.384615384615385,8.741258741258741e-08,2.2727272727272702e-06,0,1322,1,15,0,0,0,0,0,2.3,184,-1,0,10,1,0.2,0,0.8,0,0,0,0,0,0.0,3044,0,0,0,0,614,454,0,0,98,Stoke,Swansea,Arsenal,Everton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.4
Christopher,Schindler,DEF,HUD,4600000,1,68,2.7,5.8695652173913e-07,1.47826086956522e-05,0,337078,4,41,0,0,0,0,0,14.8,20487,1,0,68,-1,0.2,0,0.8,12,0,6,0,2,2.9,418283,0,0,0,4,2184,313,0,1,478,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.0,1.7,1.7,2.7,4.1,1.8,2.1,3.2,2.0,2.6,1.7,3.6,84.9
Jeffrey,Schlupp,DEF,CRY,4700000,0,39,2.1,4.4680851063829794e-07,8.297872340425529e-06,0,35433,3,26,0,0,0,0,0,8.3,724,-3,0,39,3,0.0,0,0.0,0,0,3,0,0,0.2,26893,0,0,0,0,1560,14,0,0,228,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.4,1.8,1.7,1.5,2.0,60.8
Kasper,Schmeichel,GLK,LEI,5000000,2,100,3.8,7.6e-07,2e-05,0,202240,2,35,0,78,0,0,0,20.0,16797,0,0,100,0,1.2,0,5.8,14,0,7,0,0,5.0,251602,1,0,1,3,2340,7828,0,0,487,Man City,Stoke,Bournemouth,West Brom,Arsenal,3.2,5.0,4.0,3.3,5.4,4.0,4.0,4.0,4.7,4.5,5.3,3.4,59.3
Morgan,Schneiderlin,MID,EVE,4700000,2,35,1.7,3.6170212765957397e-07,7.4468085106383e-06,0,56317,3,29,0,0,0,0,0,7.4,567,-3,0,35,3,0.3,0,1.3,0,0,4,0,0,0.5,21217,0,0,0,0,1520,427,0,1,239,Crystal Palace,Watford,Burnley,Brighton,Stoke,1.2,0.8,0.8,1.3,0.8,0.8,0.9,0.9,1.3,0.8,1.1,0.8,38.7
