FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,237,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,313,0,0,0,0,0,27,0,0,0,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.102564102564103,2.44200244200244e-08,1.9047619047619e-06,0,33536,3,13,0,0,0,0,0,1.9,279,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,16155,0,261,0,0,590,168,0,0,60,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Olsson,DEF,SWA,4500000,0,18,0.23076923076923103,5.12820512820513e-08,4e-06,0,1192,1,8,0,0,0,1,0,4.0,456,0,0,18,0,1.1,0,5.0,2,0,1,0,0,0.3,11844,0,0,0,1,423,4372,0,0,77,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1653,0,4,0,0,0,0,0,0.7,30,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1596,0,0,0,0,85,5,0,0,16,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0512820512820513,1.22100122100122e-08,9.52380952380952e-07,0,3482,0,0,0,0,0,0,0,1.0,117,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,3265,0,17,0,0,19,275,0,0,14,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6100000,1,57,2.6,4.26229508196721e-07,9.34426229508197e-06,0,662758,0,12,0,0,0,4,0,9.2,6903,-9,1,57,9,0.1,0,0.7,7,0,3,0,2,2.9,526707,0,200,0,1,750,970,-1,0,172,Arsenal,Burnley,Man City,Everton,Bournemouth,2.5,3.3,2.1,2.5,3.0,1.8,1.7,2.6,1.9,2.9,2.1,2.6
,Oriol Romeu,MID,SOU,4500000,0,53,2.2,4.88888888888889e-07,1.1777777777777802e-05,0,33553,6,28,0,0,0,0,0,11.8,615,0,0,53,0,0.6,0,2.5,3,0,9,0,0,0.4,37863,0,239,0,0,2081,1234,0,0,379,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,1.6,0.0,1.1,1.8,1.7,1.1,1.4,1.1,2.5,1.1,1.4,1.9
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65117,1,6,0,0,0,0,0,2.4,89,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.6,23047,0,321,0,0,455,34,0,0,104,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,1,23,1.3,2.95454545454545e-07,5.22727272727273e-06,0,19731,2,26,0,0,0,0,0,5.2,125,-1,0,23,1,0.2,0,0.7,1,0,1,0,0,0.4,5992,0,193,0,0,1258,76,0,0,188,Man City,Burnley,Watford,Leicester,Man Utd,0.8,0.0,1.1,0.6,0.6,0.6,1.2,0.9,1.2,0.7,0.9,0.6
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,6021,0,0,0,0,0,0,0,0.0,55,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1822,0,56,0,0,0,31,0,0,0,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,0,55,2.8,4.7457627118644104e-07,9.32203389830509e-06,0,121122,8,21,0,0,0,0,0,9.3,948,-1,0,55,1,0.1,0,0.5,8,0,4,0,2,2.6,65966,0,353,0,1,1692,4123,0,0,394,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,5.4,0.0,3.8,3.1,2.4,3.3,2.7,3.4,2.4,3.1,2.7,2.1
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,755,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,464,0,0,0,0,0,7,0,0,0,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,1,15,0.19230769230769199,4.47227191413238e-08,3.4883720930232598e-06,0,11544,4,13,0,0,0,0,0,3.5,320,-2,0,15,2,0.5,0,2.0,0,0,2,0,0,0.2,11197,0,130,0,0,745,274,0,0,120,Man City,Burnley,Watford,Leicester,Man Utd,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19397,0,0,0,0,0,0,0,0.0,90,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2653,0,28,0,0,0,2,0,0,0,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,0,103,4.7,5e-07,1.09574468085106e-05,0,561131,0,20,0,0,0,5,0,11.0,11629,-1,0,103,1,0.3,0,2.5,10,0,7,0,6,5.9,512254,0,783,0,1,1862,691,0,0,445,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,4.0,4.4,4.3,4.9,4.9,6.7,3.2,5.1,4.4,5.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1823,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2721,0,0,0,0,0,14,0,0,0,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4300000,0,2,0.0256410256410256,5.963029218843171e-09,4.65116279069767e-07,0,14766,0,4,0,6,0,0,0,0.5,148,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.4,2656,0,146,0,0,83,8,0,0,20,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,447125,0,0,0,0,0,0,0,0.0,1650,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.2,14348,0,88,0,0,0,14,0,0,0,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,494,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,475,0,0,0,0,0,7,0,0,0,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,968755,2,28,0,0,0,2,0,9.0,2263,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.5,248363,0,701,0,1,1513,14,0,0,347,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7100000,12,116,1.4871794871794901,2.09461899602745e-07,1.63380281690141e-05,0,397428,5,7,0,0,0,7,0,16.6,14090,-4,-1,116,4,1.2,0,8.3,15,0,11,0,7,9.0,743073,0,399,0,4,1352,109234,1,0,386,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.7,0.0,0.7,0.9,0.7,0.7,0.7,0.9,0.7,1.1,0.7,1.4
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,18631,0,0,0,0,0,0,0,0.0,529,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,27217,0,53,0,0,0,1375,0,0,0,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2798,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,720,0,12,0,0,0,2,0,0,0,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,61858,2,17,0,0,0,2,0,7.4,90,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63280,0,0,0,0,1036,17,0,1,186,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,1.6,3.3,3.1,2.5,2.7,2.3,2.6
Lucas,Perez,FWD,ARS,7800000,0,19,1.9,2.43589743589744e-07,2.43589743589744e-06,0,41265,0,1,0,0,0,1,0,2.4,187,-7,0,19,7,0.3,0,2.0,0,0,1,0,1,0.1,41462,0,0,0,0,255,203,0,0,81,Liverpool,West Brom,Man City,West Ham,Crystal Palace,1.3,0.0,1.1,1.6,1.7,1.4,1.2,2.0,1.0,1.3,1.2,1.4
Matt,Phillips,MID,WBA,5700000,0,111,4.6,8.07017543859649e-07,1.94736842105263e-05,0,596148,1,25,0,0,0,4,0,19.1,203236,2,1,111,-2,0.2,0,1.3,12,0,6,0,9,15.0,1193191,0,0,0,2,1985,4814,-1,0,352,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,3.7,4.3,4.2,4.9,5.5,4.4,3.4,6.6,4.0,4.7,4.3
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,357,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,535,0,0,0,0,0,27,0,0,0,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,3,57,3.4,8.29268292682927e-07,1.3902439024390198e-05,0,405559,0,29,0,79,0,0,0,13.9,3544,1,0,57,-1,0.2,0,1.0,3,0,2,0,0,9.1,428880,0,18,0,2,1530,7395,0,0,348,Man City,Burnley,Watford,Leicester,Man Utd,3.8,0.0,4.4,2.6,2.2,3.1,4.8,3.8,4.6,3.2,4.0,2.9
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0128205128205128,2.72776868521549e-09,2.1276595744680897e-07,0,2724,0,0,0,0,0,0,0,0.2,9,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,12,4,0,0,2,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.19230769230769199,4.0064102564102595e-08,3.125e-06,0,1016,4,13,0,0,0,0,0,3.1,13,-2,0,15,2,0.1,0,0.7,0,0,2,0,0,0.0,927,0,0,0,0,748,8,0,1,74,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4600000,0,75,3.0,6.52173913043478e-07,1.6304347826087e-05,0,225618,4,36,0,0,0,0,0,16.3,7012,1,0,75,-1,0.7,0,3.3,7,0,7,0,2,8.1,376751,0,388,0,0,2250,31841,0,0,462,Middlesbrough,Man City,Chelsea,Leicester,Burnley,5.8,0.0,3.4,1.8,1.9,4.3,3.8,2.6,4.1,2.9,3.9,2.8
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1181,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1747,0,0,0,0,0,6,0,0,0,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18735,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1923,0,16,0,0,0,7,0,0,0,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8300000,0,91,3.8,4.57831325301205e-07,1.0963855421686698e-05,0,749865,7,20,0,0,0,4,0,11.0,9026,-2,0,91,2,0.3,0,2.5,11,0,10,0,3,8.8,603111,0,0,0,1,2160,10292,0,0,413,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,3.8,0.0,3.7,3.8,4.0,4.3,3.1,3.4,3.8,2.6,2.4,3.6
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,41503,0,0,0,0,0,0,0,0.0,1588,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,40298,0,0,0,0,0,1631,0,0,0,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,216,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,-4,0,0,0,1,0,0,0,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4500000,0,59,2.5,5.55555555555556e-07,1.31111111111111e-05,0,66630,6,33,0,0,0,1,0,13.1,4900,0,0,59,0,0.2,0,0.7,3,0,4,0,2,1.2,101907,0,181,0,1,2005,372,0,0,327,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,3.0,0.0,2.4,2.4,3.0,1.6,2.5,2.0,3.4,1.3,1.6,2.4
Marc,Pugh,MID,BOU,4600000,2,24,0.307692307692308,6.68896321070234e-08,5.21739130434783e-06,0,6684,0,8,0,0,0,1,0,5.2,70,-4,0,24,4,0.4,0,1.7,3,0,1,0,1,0.1,4829,0,245,0,1,371,38,0,0,95,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5200000,3,57,2.4,4.615384615384621e-07,1.0961538461538499e-05,0,97482,8,36,0,0,0,0,0,11.0,767,-3,0,57,3,0.3,0,1.7,4,0,3,0,4,0.6,72931,0,381,0,0,2013,270,0,0,327,West Brom,Watford,Chelsea,Southampton,Arsenal,1.4,0.0,2.4,1.2,1.5,1.3,2.5,1.2,2.6,1.4,2.6,1.7
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,121,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,178,0,0,0,0,0,12,0,0,0,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,2,55,2.9,5.57692307692308e-07,1.05769230769231e-05,0,105495,8,13,0,0,0,2,0,10.6,340,-3,0,55,3,0.1,0,0.7,6,0,6,0,3,0.5,75912,0,0,0,0,1303,257,0,0,218,Stoke,Man Utd,Swansea,Hull City,Burnley,2.0,0.0,2.5,2.2,2.6,3.7,2.0,1.9,2.1,1.5,2.7,1.4
Aaron,Ramsey,MID,ARS,7600000,0,18,0.23076923076923103,3.03643724696356e-08,2.36842105263158e-06,0,149241,3,11,0,0,0,0,0,2.4,146,-4,0,18,4,0.0,0,0.0,0,0,1,0,1,0.9,13547,0,558,0,0,556,55,0,0,78,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,52223,0,0,0,0,0,0,0,0.0,1597,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,88241,0,30,0,0,0,1563,0,0,0,Arsenal,Burnley,Man City,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,2,48,3.2,7.27272727272727e-07,1.09090909090909e-05,0,36363,0,24,0,45,0,0,0,10.9,2036,-1,0,48,1,0.5,0,2.3,3,0,3,0,0,1.7,75004,0,56,0,0,1350,724,0,0,252,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,3.5,3.4,3.3,3.2,3.7,3.5,2.5,3.5,3.3,3.9,4.5,2.3
Angel,Rangel,DEF,SWA,4300000,0,24,0.307692307692308,7.15563506261181e-08,5.58139534883721e-06,0,13099,1,24,0,0,0,1,0,5.6,245,-2,0,24,2,0.0,0,0.0,1,0,1,0,0,0.2,6257,0,194,0,0,797,71,0,0,179,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrea,Ranocchia,DEF,HUL,4500000,2,15,0.19230769230769199,4.27350427350427e-08,3.3333333333333304e-06,0,5838,1,3,0,0,0,0,0,3.3,2129,0,0,15,0,1.0,0,4.7,3,0,1,0,1,0.9,41357,0,0,0,1,295,1747,0,0,79,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14155,0,0,0,0,0,0,0,0.0,62,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1967,0,3,0,0,0,23,0,0,0,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6400000,0,46,2.3,3.59375e-07,7.1875e-06,0,508497,2,12,0,0,0,3,0,7.2,2825,-6,0,46,6,0.2,0,1.5,0,0,4,0,2,4.0,422713,0,237,0,0,1049,2191,0,0,184,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,2.3,0.0,1.7,2.1,1.8,2.1,1.6,1.6,2.3,1.7,1.4,1.9
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2326,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,486,0,0,0,0,0,2,0,0,0,Stoke,Man Utd,Swansea,Hull City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5800000,0,74,3.1,5.344827586206899e-07,1.2758620689655198e-05,0,646955,1,27,0,0,0,3,0,12.8,4200,-2,0,74,2,0.3,0,2.0,7,0,8,0,1,4.4,534271,0,379,0,0,1956,7352,0,1,280,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,2.7,0.0,1.6,3.0,2.9,1.9,2.4,1.6,4.0,1.6,2.4,3.2
Harrison,Reed,MID,SOU,4300000,0,2,0.0256410256410256,5.963029218843171e-09,4.65116279069767e-07,0,2801,0,1,0,0,0,0,0,0.5,30,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1890,0,1,0,0,58,32,0,0,11,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5100000,3,83,3.6,7.058823529411759e-07,1.62745098039216e-05,0,193721,7,37,0,0,0,2,0,16.3,9931,1,0,83,-1,0.3,0,1.3,16,0,6,0,3,4.3,268626,0,294,0,2,2057,2013,0,1,501,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,4.2,4.0,3.9,3.8,4.4,4.1,3.0,4.1,3.9,4.6,5.3,2.7
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,171,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,191,0,0,0,0,0,8,0,0,0,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0641025641025641,1.03391232423491e-08,8.064516129032259e-07,0,24832,0,2,0,0,0,0,0,0.8,285,-3,0,5,3,0.1,0,0.7,0,0,1,0,0,0.2,17990,0,62,0,0,114,32,0,0,11,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,38880,0,2,0,0,0,0,0,1.5,75,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3405,0,0,0,0,211,11,0,0,21,Stoke,Man Utd,Swansea,Hull City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,203,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,444,0,0,0,0,0,52,0,0,0,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4300000,2,43,2.0,4.65116279069767e-07,1e-05,0,75791,3,36,0,0,0,0,0,10.0,2045,-2,0,43,2,0.7,0,3.0,2,0,3,0,1,1.9,104664,0,0,0,0,1773,9783,0,0,312,Leicester,Swansea,Everton,West Ham,Middlesbrough,1.0,1.8,1.1,2.4,1.9,1.3,1.4,1.7,1.4,1.7,1.6,2.1
Paul,Robinson,GLK,BUR,4000000,0,3,0.0384615384615385,9.61538461538462e-09,7.5e-07,0,57400,0,4,0,5,0,0,0,0.8,1130,0,0,3,0,0.0,0,0.0,0,0,0,0,0,2.5,41113,0,0,0,0,180,795,0,0,27,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,6,60,0.7692307692307689,1.6366612111293e-07,1.27659574468085e-05,0,15038,1,7,0,31,0,0,0,12.8,1866,-3,0,60,3,1.0,0,4.7,5,0,7,0,1,0.9,44150,0,110,0,1,927,2440,0,0,249,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,0,32,1.6,3.2e-07,6.4e-06,0,32873,1,6,0,0,0,1,0,6.4,1010,0,0,32,0,0.1,0,0.7,2,0,0,0,2,0.3,40603,0,0,0,0,295,372,0,0,88,Crystal Palace,Everton,Arsenal,Man Utd,Watford,1.2,0.8,1.2,0.8,0.8,1.4,1.6,0.9,1.7,0.8,1.0,1.1
Jay,Rodriguez,MID,SOU,6100000,0,50,0.641025641025641,1.05086170659941e-07,8.19672131147541e-06,0,59334,0,12,0,0,0,4,0,8.1,1407,-4,1,50,4,0.3,0,2.0,5,0,2,0,1,0.3,52533,0,56,0,1,671,229,-1,0,114,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,0,25,1.9,4.4186046511627905e-07,5.81395348837209e-06,0,85546,4,21,0,0,0,0,0,5.8,407,-2,0,25,2,0.1,0,0.3,1,0,1,0,1,0.6,67843,0,112,0,0,1024,38,0,0,134,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,2.0,1.2,1.1,1.3,1.0,1.0,1.4,1.3,1.4,1.0
Marcos,Rojo,DEF,MUN,5200000,0,49,3.3,6.346153846153849e-07,9.42307692307692e-06,0,44833,3,10,0,0,0,0,0,9.4,978,-3,0,49,3,0.1,0,0.5,6,0,5,0,0,0.8,43347,0,192,0,0,1191,891,0,0,264,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,4.2,0.0,3.2,4.2,3.5,2.8,3.6,2.5,3.5,4.0,2.8,3.9
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,3658,0,0,0,0,0,0,0,0.0,43,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,935,0,40,0,0,0,11,0,0,0,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6700000,2,93,3.6,5.37313432835821e-07,1.38805970149254e-05,0,724726,2,30,0,0,0,7,0,13.9,35351,2,0,93,-2,0.3,0,1.7,8,0,6,0,3,6.6,872726,0,354,0,1,2136,7836,0,0,258,Crystal Palace,Everton,Arsenal,Man Utd,Watford,4.2,2.5,4.1,3.0,3.2,4.6,4.9,3.5,5.2,2.8,3.6,3.9
Wayne,Rooney,FWD,MUN,8600000,0,49,0.628205128205128,7.30471079308289e-08,5.69767441860465e-06,0,275133,5,10,0,0,0,2,0,5.7,646,-4,0,49,4,0.0,0,0.0,6,0,3,0,5,2.3,141461,0,509,0,0,928,376,0,0,195,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
