FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Allan-Romeo,Nyom,DEF,WBA,4400000,1,54,2.7,6.13636363636364e-07,1.2272727272727302e-05,0,70162,4,21,0,0,0,0,0,12.3,1636,-1,0,54,1,0.7,0,3.0,6,0,4,0,1,1.8,107090,0,275,0,1,1659,6387,0,0,311,Bournemouth,Crystal Palace,Everton,Arsenal,Man Utd,3.4,3.0,1.8,3.4,1.7,1.8,3.4,3.7,2.1,2.7,1.5,2.9,2.2
Pedro,Obiang,MID,WHU,4400000,1,48,0.64,1.45454545454545e-07,1.09090909090909e-05,0,20416,6,23,0,0,0,1,0,10.9,2686,-1,0,48,1,1.1,0,5.0,6,0,4,0,2,0.7,34678,0,163,0,1,1427,3661,0,0,272,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,339,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,255,0,0,0,0,0,18,0,0,0,Burnley,Leicester,Swansea,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4800000,0,43,2.3,4.79166666666667e-07,8.95833333333333e-06,0,47463,2,30,0,0,0,0,0,9.0,940,-2,0,43,2,0.0,0,0.0,2,0,4,0,0,0.7,20140,0,284,0,0,1665,40,0,0,309,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,2.3,2.1,1.5,2.1,2.0,2.5,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,1,21,0.28,5.49019607843137e-08,4.11764705882353e-06,0,21509,3,5,0,0,0,2,0,4.1,346,-4,0,21,4,0.1,0,0.3,3,0,1,0,0,0.1,23371,0,0,0,1,371,288,0,0,74,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10753,0,0,0,0,0,0,0,0.0,63,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1399,0,84,0,0,0,6,0,0,0,West Brom,Man Utd,West Ham,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,0,37,1.9,3.39285714285714e-07,6.6071428571428595e-06,0,131618,1,17,0,0,0,2,0,6.6,1502,-4,1,37,4,0.1,0,0.7,2,0,3,0,0,1.3,81965,0,320,0,0,954,423,-1,0,124,Liverpool,Hull City,West Ham,Stoke,Sunderland,2.0,2.2,0.0,1.2,1.7,2.1,1.0,1.3,1.9,1.0,1.8,1.2,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,823,0,0,0,0,0,0,0,0.0,87,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1296,0,0,0,0,0,179,0,0,0,Burnley,Leicester,Swansea,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,21,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,286,0,0,0,0,0,23,0,0,0,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.10666666666666699,2.53968253968254e-08,1.9047619047619e-06,0,33254,3,13,0,0,0,0,0,1.9,339,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,15984,0,261,0,0,590,303,0,0,60,Bournemouth,Crystal Palace,Everton,Arsenal,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Olsson,DEF,SWA,4500000,14,18,0.24,5.33333333333333e-08,4e-06,0,731,0,5,0,0,0,1,0,4.0,414,0,0,18,0,1.3,0,5.7,2,0,1,0,0,0.2,7417,0,0,0,1,333,4636,0,0,66,Chelsea,Burnley,Hull City,Bournemouth,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1623,0,4,0,0,0,0,0,0.7,37,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1591,0,0,0,0,85,7,0,0,16,Hull City,Swansea,Liverpool,Sunderland,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0533333333333333,1.26984126984127e-08,9.52380952380952e-07,0,3365,0,0,0,0,0,0,0,1.0,162,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2988,0,17,0,0,19,248,0,0,14,Stoke,Everton,Southampton,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6200000,0,56,2.7,4.3548387096774207e-07,9.03225806451613e-06,0,655728,0,12,0,0,0,4,0,9.0,10790,-8,0,56,8,0.1,0,0.7,7,0,3,0,2,3.0,525702,0,200,0,1,725,2989,0,0,171,Leicester,Arsenal,Burnley,Man City,Everton,2.3,2.7,3.6,2.2,2.6,3.1,2.0,1.9,2.8,2.0,3.1,2.2,2.7
,Oriol Romeu,MID,SOU,4500000,3,53,2.2,4.88888888888889e-07,1.1777777777777802e-05,0,32921,6,28,0,0,0,0,0,11.8,1172,0,0,53,0,0.5,0,2.3,3,0,9,0,0,0.4,36623,0,239,0,0,2081,402,0,0,379,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,1.6,0.0,1.1,1.8,1.6,1.1,1.4,1.1,2.5,1.1,1.4,1.8
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65026,1,6,0,0,0,0,0,2.4,151,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.6,23013,0,321,0,0,455,38,0,0,104,Swansea,West Ham,Stoke,Crystal Palace,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,0,22,0.293333333333333,6.66666666666667e-08,5e-06,0,19606,2,24,0,0,0,0,0,5.0,193,-1,0,22,1,0.5,0,2.3,1,0,1,0,0,0.4,5914,0,193,0,0,1168,109,0,0,178,Everton,Man City,Burnley,Watford,Leicester,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,5966,0,0,0,0,0,0,0,0.0,114,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1791,0,56,0,0,0,28,0,0,0,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,1,55,2.8,4.7457627118644104e-07,9.32203389830509e-06,0,120142,8,21,0,0,0,0,0,9.3,2408,-1,0,55,1,0.5,0,2.7,8,0,4,0,2,2.5,61837,0,353,0,1,1692,546,0,0,394,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.0,2.1,3.2,3.7,3.1,2.3,3.3,2.7,3.3,2.4,3.0,2.7,2.2
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,751,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,457,0,0,0,0,0,7,0,0,0,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,2,14,0.18666666666666698,4.34108527131783e-08,3.2558139534883703e-06,0,11218,3,11,0,0,0,0,0,3.3,288,-2,0,14,2,0.4,0,1.7,0,0,2,0,0,0.2,10921,0,130,0,0,655,323,0,0,106,Everton,Man City,Burnley,Watford,Leicester,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19306,0,0,0,0,0,0,0,0.0,201,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2651,0,28,0,0,0,11,0,0,0,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,3,103,4.7,5e-07,1.09574468085106e-05,0,549185,0,20,0,0,0,5,0,10.8,24605,-1,1,103,1,0.2,0,2.3,10,0,7,0,6,6.2,511553,0,783,0,1,1862,805,-1,0,445,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,2.9,0.0,4.0,4.4,4.3,5.0,4.9,6.7,3.2,5.1,4.4,5.5
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1779,0,0,0,0,0,0,0,0.0,97,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2707,0,0,0,0,0,16,0,0,0,Bournemouth,Crystal Palace,Everton,Arsenal,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4300000,0,2,0.0266666666666667,6.2015503875968995e-09,4.65116279069767e-07,0,14618,0,4,0,6,0,0,0,0.5,440,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.4,2648,0,146,0,0,83,14,0,0,20,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,445436,0,0,0,0,0,0,0,0.0,2352,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.2,14334,0,88,0,0,0,29,0,0,0,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,484,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,468,0,0,0,0,0,12,0,0,0,Stoke,Everton,Southampton,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,966468,2,28,0,0,0,2,0,9.0,5230,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.6,248346,0,701,0,1,1513,48,0,0,347,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7000000,10,104,1.3866666666666698,1.9809523809523802e-07,1.4857142857142902e-05,0,383259,5,6,0,0,0,6,0,15.1,8467,-5,-1,104,5,0.7,0,4.7,13,0,11,0,6,6.8,632941,0,399,0,3,1277,70219,1,0,343,Swansea,West Ham,Stoke,Crystal Palace,Man City,0.8,0.7,0.0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.9,0.7,1.2
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,18091,0,0,0,0,0,0,0,0.0,819,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,25830,0,53,0,0,0,1390,0,0,0,Sunderland,Tottenham,West Brom,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2795,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,718,0,12,0,0,0,4,0,0,0,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,61765,2,17,0,0,0,2,0,7.4,179,-2,1,43,2,0.0,0,0.0,2,0,3,0,3,0.3,63263,0,0,0,0,1036,18,-1,1,186,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0,3.3,1.6,3.3,3.1,2.5,2.8,2.3,2.6
Lucas,Perez,FWD,ARS,7800000,4,19,1.9,2.43589743589744e-07,2.43589743589744e-06,0,41073,0,1,0,0,0,1,0,2.4,238,-7,0,19,7,0.2,0,1.7,0,0,1,0,1,0.1,41254,0,0,0,0,255,498,0,0,81,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,1.3,0.0,1.1,1.6,1.6,1.5,1.2,1.9,1.0,1.3,1.2,1.4
Matt,Phillips,MID,WBA,5800000,2,111,4.6,7.93103448275862e-07,1.91379310344828e-05,0,392308,1,25,0,0,0,4,0,18.8,56122,3,1,111,-3,0.3,0,2.0,12,0,6,0,9,19.5,1188047,0,0,0,2,1985,26058,-1,0,352,Bournemouth,Crystal Palace,Everton,Arsenal,Man Utd,5.5,5.1,3.8,4.3,4.2,4.9,5.5,4.3,3.4,6.6,3.9,4.7,4.3
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,342,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,508,0,0,0,0,0,32,0,0,0,Middlesbrough,West Brom,Watford,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,0,54,3.4,8.29268292682927e-07,1.31707317073171e-05,0,401807,0,27,0,73,0,0,0,13.2,15843,1,0,54,-1,0.0,0,0.0,3,0,2,0,0,9.1,421440,0,18,0,2,1440,1850,0,0,326,Everton,Man City,Burnley,Watford,Leicester,0.0,3.7,0.0,4.4,2.7,2.3,3.1,4.7,3.9,4.6,3.3,3.9,2.9
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0133333333333333,2.83687943262411e-09,2.1276595744680897e-07,0,2715,0,0,0,0,0,0,0,0.2,17,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,233,0,0,0,0,12,10,0,0,2,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,1,15,0.2,4.1666666666666696e-08,3.125e-06,0,1003,4,13,0,0,0,0,0,3.1,6,-2,0,15,2,0.1,0,0.7,0,0,2,0,0,0.0,919,0,0,0,0,748,11,0,1,74,Everton,Man City,Burnley,Watford,Leicester,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4600000,8,75,3.1,6.73913043478261e-07,1.6304347826087e-05,0,218497,4,32,0,0,0,0,0,16.3,7275,1,0,75,-1,1.0,0,4.7,7,0,7,0,2,7.6,344709,0,388,0,0,2160,19852,0,0,443,Tottenham,Middlesbrough,Man City,Chelsea,Leicester,2.4,3.4,2.7,3.5,2.0,2.0,4.3,3.9,2.8,4.2,3.1,4.1,3.0
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1143,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1741,0,0,0,0,0,7,0,0,0,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18655,0,0,0,0,0,0,0,0.0,128,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1916,0,16,0,0,0,10,0,0,0,Bournemouth,Crystal Palace,Everton,Arsenal,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8300000,3,91,3.8,4.57831325301205e-07,1.0963855421686698e-05,0,740296,7,20,0,0,0,4,0,11.0,42948,-2,1,91,2,0.3,0,2.7,11,0,10,0,3,8.8,592799,0,0,0,1,2160,2344,-1,0,413,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,3.8,0.0,3.7,3.7,3.9,4.3,3.2,3.3,3.8,2.6,2.4,3.5
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,39882,0,0,0,0,0,0,0,0.0,2665,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,38653,0,0,0,0,0,4299,0,0,0,Hull City,Swansea,Liverpool,Sunderland,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,215,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,65,0,-4,0,0,0,2,0,0,0,Stoke,Everton,Southampton,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4500000,1,59,2.5,5.55555555555556e-07,1.31111111111111e-05,0,61648,6,33,0,0,0,1,0,13.1,4277,0,0,59,0,0.2,0,1.0,3,0,4,0,2,1.3,101535,0,181,0,1,2005,856,0,0,327,West Ham,Southampton,Crystal Palace,Sunderland,West Brom,0.0,3.0,0.0,2.4,2.4,3.0,1.6,2.5,2.0,3.3,1.4,1.6,2.4
Marc,Pugh,MID,BOU,4600000,1,22,0.293333333333333,6.3768115942029e-08,4.78260869565217e-06,0,6612,0,6,0,0,0,1,0,4.8,89,-4,0,22,4,0.2,0,1.0,3,0,1,0,1,0.1,4791,0,245,0,1,293,13,0,0,87,West Brom,Man Utd,West Ham,Swansea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jason,Puncheon,MID,CRY,5200000,1,54,2.3,4.4230769230769206e-07,1.0384615384615401e-05,0,96708,8,36,0,0,0,0,0,10.4,748,-3,0,54,3,0.3,0,1.7,4,0,2,0,4,0.6,72660,0,381,0,0,1923,267,0,0,312,Middlesbrough,West Brom,Watford,Chelsea,Southampton,1.8,1.3,0.0,2.2,1.2,1.4,1.2,2.3,1.2,2.5,1.3,2.4,1.7
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,113,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,166,0,0,0,0,0,11,0,0,0,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,0,53,2.9,5.57692307692308e-07,1.01923076923077e-05,0,105149,8,12,0,0,0,2,0,10.2,403,-3,0,53,3,0.0,0,0.0,6,0,6,0,3,0.6,75647,0,0,0,0,1213,322,0,0,201,Crystal Palace,Stoke,Man Utd,Swansea,Hull City,2.3,2.0,0.0,2.5,2.2,2.7,3.7,1.9,1.9,2.1,1.5,2.7,1.4
Aaron,Ramsey,MID,ARS,7600000,0,18,0.24,3.1578947368421104e-08,2.36842105263158e-06,0,149093,3,11,0,0,0,0,0,2.4,412,-4,0,18,4,0.0,0,0.3,0,0,1,0,1,0.9,13492,0,558,0,0,556,38,0,0,78,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,50598,0,0,0,0,0,0,0,0.0,2403,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,86662,0,30,0,0,0,1763,0,0,0,Leicester,Arsenal,Burnley,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,1,46,3.3,7.5e-07,1.04545454545455e-05,0,34304,0,23,0,45,0,0,0,10.5,2020,-1,0,46,1,0.4,0,1.7,3,0,3,0,0,1.7,74266,0,56,0,0,1260,1200,0,0,245,Watford,Chelsea,Bournemouth,Leicester,Hull City,2.8,3.7,3.5,3.5,3.3,3.9,3.6,2.6,3.6,3.4,4.2,4.6,2.3
Angel,Rangel,DEF,SWA,4300000,0,24,0.32,7.44186046511628e-08,5.58139534883721e-06,0,12851,1,24,0,0,0,1,0,5.6,323,-2,0,24,2,0.1,0,0.3,1,0,1,0,0,0.2,6184,0,194,0,0,797,51,0,0,179,Chelsea,Burnley,Hull City,Bournemouth,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrea,Ranocchia,DEF,HUL,4500000,0,13,0.17333333333333303,3.85185185185185e-08,2.8888888888888903e-06,0,3689,1,2,0,0,0,0,0,2.9,2125,0,0,13,0,1.0,0,4.3,3,0,1,0,1,0.9,39516,0,0,0,1,205,7314,0,0,66,Burnley,Leicester,Swansea,Everton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14092,0,0,0,0,0,0,0,0.0,81,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1943,0,3,0,0,0,24,0,0,0,West Brom,Man Utd,West Ham,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6400000,1,46,2.3,3.59375e-07,7.1875e-06,0,505619,2,12,0,0,0,3,0,7.2,6337,-6,0,46,6,0.3,0,1.7,0,0,4,0,2,4.0,420508,0,237,0,0,1049,2145,0,0,184,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,2.3,0.0,1.7,2.1,1.8,2.1,1.6,1.6,2.3,1.7,1.4,2.0
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2321,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,484,0,0,0,0,0,2,0,0,0,Crystal Palace,Stoke,Man Utd,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5800000,3,74,3.1,5.344827586206899e-07,1.2758620689655198e-05,0,642537,1,27,0,0,0,3,0,12.8,14205,-2,0,74,2,0.3,0,2.0,7,0,8,0,1,4.4,526915,0,379,0,0,1956,1167,0,1,280,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,2.7,0.0,1.6,3.1,2.8,1.8,2.4,1.6,4.0,1.6,2.4,3.1
Harrison,Reed,MID,SOU,4300000,0,2,0.0266666666666667,6.2015503875968995e-09,4.65116279069767e-07,0,2770,0,1,0,0,0,0,0,0.5,47,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1857,0,1,0,0,58,35,0,0,11,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5100000,0,80,3.6,7.058823529411759e-07,1.56862745098039e-05,0,183696,7,36,0,0,0,2,0,15.7,10842,1,0,80,-1,0.1,0,0.3,15,0,6,0,3,4.5,266549,0,294,0,2,1967,3997,0,1,481,Watford,Chelsea,Bournemouth,Leicester,Hull City,3.2,4.2,4.0,3.9,3.8,4.4,4.1,3.0,4.1,3.9,4.7,5.2,2.7
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,164,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,183,0,0,0,0,0,9,0,0,0,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,1,5,0.0666666666666667,1.0752688172043e-08,8.064516129032259e-07,0,24541,0,2,0,0,0,0,0,0.8,287,-3,1,5,3,0.1,0,0.7,0,0,1,0,0,0.2,17957,0,62,0,0,114,172,-1,0,11,Middlesbrough,West Brom,Watford,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,38805,0,2,0,0,0,0,0,1.5,128,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3394,0,0,0,0,211,9,0,0,21,Crystal Palace,Stoke,Man Utd,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,179,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,391,0,0,0,0,0,38,0,0,0,Watford,Chelsea,Bournemouth,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4300000,1,41,2.0,4.65116279069767e-07,9.53488372093023e-06,0,73734,3,35,0,0,0,0,0,9.5,1074,-2,0,41,2,1.0,0,4.3,2,0,3,0,1,1.7,94460,0,0,0,0,1683,20961,0,0,294,Burnley,Leicester,Swansea,Everton,West Ham,2.1,1.0,1.8,1.1,2.3,1.8,1.3,1.4,1.8,1.4,1.7,1.7,2.2
